"stop_names","label","line_nbr","direction","passengers_in","passengers_out","travel_time","stopping_time","flow_l_in","flow_l_out","flow_n_in","transfers_in","transfers_in%","diff_in","err_in%","flow_n_out","transfers_out","transfers_out%","diff_out","err_out%"
"S1_R_GARE_S","Lausanne-Gare",1,"R",480688.94,345354.56,70.9094162628373,63.9487151,480868.850809524,345174.649190476,427204.488,54440.194,11.321,775.831,0.161,344205.508,0,0,-969.141,-0.281
"S1_R_EPTES_S","Epinettes",1,"R",42450.266,65209.848,44.945041736227,29.0686658,42630.1768095238,65029.9371904762,42707.781,0,0,77.604,0.182,64847.354,0,0,-182.583,-0.281
"S1_R_DPLES_S","Dapples",1,"R",31783.188,59169.383,84.822702438591,27.3412799,31963.0988095238,58989.4721904762,32021.287,0,0,58.188,0.182,58823.848,0,0,-165.624,-0.281
"S1_R_BGARD_S","Beauregard",1,"R",37258.9,157524.7,72.2328591340516,30.4675965,37438.8108095238,157344.789190476,33708.865,3791.161,10.126,61.215,0.164,156903.015,0,0,-441.774,-0.281
"S1_R_CEDRE_O","Cèdres",1,"R",15224.156,148674.39,54.0448510864274,29.6351468,15404.0668095238,148494.479190476,15432.113,0,0,28.046,0.182,148077.554,0,0,-416.925,-0.281
"S1_R_RTCOU_O","Riant-Cour",1,"R",23633.885,132201.36,59.8073110285006,30.6923928,23813.7958095238,132021.449190476,23857.153,0,0,43.357,0.182,89038.233,42732.522,32.368,-250.694,-0.19
"S1_R_BATEL_O","Batelière",1,"R",13706.721,168884.53,81.0576710205889,30.7020712,13886.6318095238,168704.619190476,5375.236,8521.205,61.363,9.809,0.071,168230.95,0,0,-473.669,-0.281
"S1_R_MTOIE_O","Montoie",1,"R",4259.363,128254.875,74.2065790351638,33.4839274,4439.27380952381,128074.964190476,3701.31,744.68,16.775,6.716,0.151,127715.37,0,0,-359.594,-0.281
"S1_R_MALAD_N","Maladière",1,"R",0,146797.58,NA,12.6887747,0,146617.669190476,0,0,NA,0,NA,146206.013,0,0,-411.656,-0.281
"S2_A_MALL_E","Maladière-Lac",2,"A",111774.47,0,105.001632342139,418.8543288,110781.218968,0,110982.272,0,0,201.053,0.181,0,0,NA,0,NA
"S2_A_TVIDY_E","Théâtre de Vidy",2,"A",136311.16,8191.4214,83.5544786366206,29.6982101,135317.908968,9184.672432,134553.939,1007.66,0.745,243.69,0.18,9158.885,0,0,-25.787,-0.281
"S2_A_BVE_E","Bellerive",2,"A",93917.45,12881.017,56.4589457815108,27.3026681,92924.198968,13874.268032,93092.764,0,0,168.565,0.181,13835.313,0,0,-38.955,-0.281
"S2_A_PECH_E","Pêcheurs",2,"A",74734.26,11253.272,90.5638981743379,58.1848651,73741.008968,12246.523032,73874.782,0,0,133.773,0.181,1221.214,14769.89,120.605,3744.581,30.577
"S2_A_OUCHY_E","Ouchy-Olympique",2,"A",61026.562,42647.297,71.7344523763586,45.7845847,60033.310968,43640.548032,60142.207,0,0,108.896,0.181,43518.019,0,0,-122.529,-0.281
"S2_A_B-RIV_N","Beau-Rivage",2,"A",30680.848,7290.177,45.8032934516918,31.9133706,29687.596968,8283.428032,29741.445,0,0,53.848,0.181,8260.171,0,0,-23.257,-0.281
"S2_A_JDILS_N","Jordils",2,"A",13322.135,6564.949,116.052729101594,19.0352502,12328.883968,7558.200032,12351.246,0,0,22.362,0.181,7536.979,0,0,-21.221,-0.281
"S2_A_CX-OY_N","Croix d'Ouchy",2,"A",108658.95,23061.953,53.3764544648376,35.1143233,107665.698968,24055.204032,107860.953,0,0,195.254,0.181,23987.665,0,0,-67.539,-0.281
"S2_A_MTFLI_N","Mont-Fleuri",2,"A",36845.145,19953.344,55.0455046364736,29.2736947,35851.893968,20946.595032,35916.905,0,0,65.011,0.181,20887.784,0,0,-58.811,-0.281
"S2_A_CLOSL_N","Closelet",2,"A",121837.33,58235.258,74.6393729159944,36.4405591,120844.078968,59228.509032,121063.165,0,0,219.086,0.181,5906.221,55117.86,93.06,1795.572,3.032
"S2_A_MIRAB_N","Mirabeau",2,"A",31646.14,32387.04,96.3869859365012,28.1248367,30652.888968,33380.291032,30708.184,0,0,55.295,0.18,33286.57,0,0,-93.721,-0.281
"S2_A_GTE_N","Georgette",2,"A",74336.62,151193.44,164.602815324322,63.2015235,73343.368968,152186.691032,73475.854,0,0,132.485,0.181,151759.399,0,0,-427.292,-0.281
"S2_A_SF_O","St-François",2,"A",192400.47,170814.72,138.504972344824,75.1757445,191407.218968,171807.971032,191755.907,0,0,348.688,0.182,171325.588,0,0,-482.383,-0.281
"S2_A_B-AIR_N","Bel-Air",2,"A",234351.44,132294.34,114.891263654905,74.3004358,233358.188968,133287.591032,233781.559,0,0,423.37,0.181,132913.362,0,0,-374.229,-0.281
"S2_A_RNEUV_N","Rue Neuve",2,"A",306419.78,61853.07,66.0014622603887,77.7165235,305426.528968,62846.321032,305978.276,0,0,551.747,0.181,62669.868,0,0,-176.453,-0.281
"S2_A_VAL_N","Valentin",2,"A",42720.914,65873.89,71.3239683933275,37.2319953,41727.662968,66867.141032,4180.305,63884.061,153.098,26336.703,63.116,66679.399,0,0,-187.742,-0.281
"S2_A_VINET_O","Vinet",2,"A",29010.11,120734.94,71.8769861336598,36.4996408,28016.858968,121728.191032,28067.476,0,0,50.617,0.181,121010.9,376.558,0.309,-340.733,-0.28
"S2_A_BLIJO_O","Beaulieu-Jomini",2,"A",53941.887,45158.938,44.2232945179986,29.4423389,52948.635968,46152.189032,5304.43,65793.991,124.26,18149.785,34.278,46022.608,0,0,-129.581,-0.281
"S2_A_BLIEU_O","Beaulieu",2,"A",25900.426,100872.625,48.5668331296818,29.3961291,24907.174968,101865.876032,24952.181,0,0,45.006,0.181,101579.869,0,0,-286.007,-0.281
"S2_A_PRBYT_O","Presbytère",2,"A",10952.256,127633,82.0397918823498,28.1536949,9959.004968,128626.251032,9977.003,0,0,17.998,0.181,86945.689,41436.798,32.215,-243.764,-0.19
"S2_A_BERG_O","Bergières",2,"A",129547.88,194187,98.1071988520103,41.4542221,128554.628968,195180.251032,103363.794,25377.388,19.741,186.553,0.145,194632.246,0,0,-548.005,-0.281
"S2_A_GREY_O","Grey",2,"A",18323.748,69685.9,45.858148679526,25.9169036,17330.496968,70679.151032,17361.834,0,0,31.337,0.181,70480.706,0,0,-198.445,-0.281
"S2_A_PIERF_O","Pierrefleur",2,"A",13237.568,113232.83,40.3775144155396,27.0662363,12244.316968,114226.081032,12266.457,0,0,22.14,0.181,113905.37,0,0,-320.711,-0.281
"S2_A_P-RIV_O","Parc Rivier",2,"A",8565.81,158021.52,73.1158630588485,29.0797173,7572.558968,159014.771032,7586.253,0,0,13.694,0.181,158568.308,0,0,-446.463,-0.281
"S2_A_DST_O","Désert",2,"A",6718.454,101637.875,40.0327046709526,33.0069374,5725.202968,102631.126032,5735.556,0,0,10.353,0.181,102342.97,0,0,-288.156,-0.281
"S2_A_DST_E","Désert",2,"A",0,81859.445,NA,10.5416811,0,82852.696032,0,0,NA,0,NA,82620.072,0,0,-232.624,-0.281
"S2_R_DST_E","Désert",2,"R",176241.5,0,77.9380411111701,359.2840942,176247.35935,0,176566.986,0,0,319.627,0.181,0,0,NA,0,NA
"S2_R_P-RIV_E","Parc Rivier",2,"R",129947.13,6347.693,41.8076003188945,33.3445052,129952.98935,6341.83365,130188.63,0,0,235.641,0.181,6324.028,0,0,-17.806,-0.281
"S2_R_PIERF_E","Pierrefleur",2,"R",71073.06,12045.046,33.6112381661525,26.4425724,71078.91935,12039.18665,71207.795,0,0,128.876,0.181,12005.384,0,0,-33.803,-0.281
"S2_R_GREY_E","Grey",2,"R",25189.607,22462.162,62.2017907433976,21.4288374,25195.46635,22456.30265,25241.14,0,0,45.674,0.181,22393.252,0,0,-63.051,-0.281
"S2_R_BOISY_E","Boisy",2,"R",89064.05,15772.279,92.9921543681086,33.9189117,89069.90935,15766.41965,9787.216,79300.772,89.032,18.079,0.02,1572.215,16956.284,107.547,2762.079,17.519
"S2_R_BERG_E","Bergières",2,"R",145322.86,41808.336,48.879691475827,34.0472328,145328.71935,41802.47665,145592.099,0,0,263.38,0.181,41685.108,0,0,-117.369,-0.281
"S2_R_PRBYT_E","Presbytère",2,"R",92521.19,12588.893,45.2201182804254,26.6104485,92527.04935,12583.03365,92694.72,0,0,167.671,0.181,12547.704,0,0,-35.33,-0.281
"S2_R_BLIEU_E","Beaulieu",2,"R",70528.31,25687.139,62.7354884943069,26.0645503,70534.16935,25681.27965,70662.051,0,0,127.882,0.181,2560.917,40244.422,156.707,17124.059,66.679
"S2_R_BLIJO_E","Beaulieu-Jomini",2,"R",42953.3,49684.99,63.8573632277454,51.8253576,42959.15935,49679.13065,42446.444,589.53,1.372,76.815,0.179,49539.647,0,0,-139.484,-0.281
"S2_R_VINET_E","Vinet",2,"R",52914.89,26141.943,55.7699590447317,26.8372563,52920.74935,26136.08365,53016.677,0,0,95.928,0.181,2606.27,161879.869,619.373,138350.055,529.345
"S2_R_VAL_S","Valentin",2,"R",27385.555,42550.156,65.7596054135978,29.2070103,27391.41435,42544.29665,2744.082,27259.573,99.519,2612.241,9.537,42424.846,0,0,-119.451,-0.281
"S2_R_RNEUV_S","Rue Neuve",2,"R",18549.762,271064,110.464672319096,59.1505225,18555.62135,271058.14065,1858.898,18429.307,99.319,1732.584,9.337,270297.095,0,0,-761.046,-0.281
"S2_R_B-AIR_D","Bel-Air",2,"R",83525.5,144532.06,54.2971342383107,69.0361052,83531.35935,144526.20065,83682.512,0,0,151.153,0.181,144120.417,0,0,-405.784,-0.281
"S2_R_SF_S","St-François",2,"R",166546.4,138648.92,123.660249725943,65.3042908,166552.25935,138643.06065,151153.947,0,0,-15398.312,-9.245,138253.795,0,0,-389.266,-0.281
"S2_R_GTE_D","Georgette",2,"R",118564.266,51500.555,137.233054956897,69.2007968,118570.12535,51494.69565,76773.314,33976.843,28.655,-7819.968,-6.595,51350.115,0,0,-144.581,-0.281
"S2_R_CLOSL_D","Closelet",2,"R",25582.252,67485.09,45.8409268489829,26.3157597,25588.11135,67479.23065,23222.676,0,0,-2365.435,-9.244,67289.77,0,0,-189.461,-0.281
"S2_R_MTFLI_S","Mont-Fleuri",2,"R",38861.332,37116.14,52.136557112069,25.8563654,38867.19135,37110.28065,35274.721,0,0,-3592.47,-9.243,37006.087,0,0,-104.194,-0.281
"S2_R_CX-OY_S","Croix d'Ouchy",2,"R",12329.658,79903.91,58.9900092557304,30.5271821,12335.51735,79898.05065,11195.43,0,0,-1140.087,-9.242,45788.488,33980.784,42.53,-128.779,-0.161
"S2_R_JDILS_S","Jordils",2,"R",2410.4092,18010.947,52.231169893646,21.0356346,2416.26855,18005.08765,2420.625,0,0,4.356,0.18,17954.535,0,0,-50.553,-0.281
"S2_R_B-RIV_S","Beau-Rivage",2,"R",10269.206,78422.81,80.071510391098,29.0077993,10275.06535,78416.95065,10293.589,0,0,18.524,0.18,78196.781,0,0,-220.17,-0.281
"S2_R_OUCHY_O","Ouchy-Olympique",2,"R",135002.4,79233.625,100.29613559322,43.6139748,135008.25935,79227.76565,118883.046,16346.903,12.108,221.69,0.164,79005.319,0,0,-222.447,-0.281
"S2_R_PECH_O","Pêcheurs",2,"R",11939.958,50125.656,59.4319573107969,20.6610712,11945.81735,50119.79665,11967.351,0,0,21.534,0.18,49979.076,0,0,-140.721,-0.281
"S2_R_BVE_O","Bellerive",2,"R",11682.031,62138.883,60.25350308053,24.7968742,11687.89035,62133.02365,11708.956,0,0,21.066,0.18,56495.109,5478.849,8.818,-159.066,-0.256
"S2_R_TVIDY_O","Théâtre de Vidy",2,"R",4102.247,117710.83,94.6166666666667,32.0495338,4108.10635,117704.97065,411.551,7547.634,183.725,3851.079,93.743,117374.492,0,0,-330.479,-0.281
"S2_R_MALL_O","Maladière-Lac",2,"R",4991.6763,90443.11,89.4805162571358,108.1375225,4997.53565,90437.25065,5006.551,0,0,9.015,0.18,90183.331,0,0,-253.92,-0.281
"S2_R_MALL_E","Maladière-Lac",2,"R",0,26366.344,NA,9.0715921,0,26360.48465,0,0,NA,0,NA,18411.785,7896.845,29.957,-51.855,-0.197
"S3_A_GARE_B","Lausanne-Gare",3,"A",1033232,0,142.689821773674,289.5596456,1034097.63722727,0,1029923.291,6038.581,0.584,1864.235,0.18,0,0,NA,0,NA
"S3_A_VLARD_O","Villard",3,"A",36920.93,38711.336,82.4535014518534,29.4425968,37786.5672272727,37845.6987727273,37854.756,0,0,68.189,0.18,3773.944,40354.482,106.629,6282.727,16.601
"S3_A_CECIL_N","Cécil",3,"A",110232.266,139651.73,131.867819996864,69.9161064,111097.903227273,138786.092772727,94373.872,16892.948,15.205,168.917,0.152,138396.424,0.001,0,-389.668,-0.281
"S3_A_CH_N","Chauderon",3,"A",343558.16,370470.25,58.9013123496811,53.0913605,344423.797227273,369604.612772727,339876.797,5166.451,1.5,619.451,0.18,368566.88,0,0,-1037.733,-0.281
"S3_A_SROCH_N","St-Roch",3,"A",57578.906,102157,103.241347762442,34.2333996,58444.5432272727,101291.362772727,30716.929,27795.125,47.558,67.511,0.116,70198.732,30897.218,30.503,-195.413,-0.193
"S3_A_BLIJO_M","Beaulieu-Jomini",3,"A",103905.375,170223,77.7884992547266,39.7965548,104771.012227273,169357.362772727,75179.519,29728.308,28.375,136.815,0.131,167505.379,1380.432,0.815,-471.552,-0.278
"S3_A_MTBLC_N","Mont-Blanc",3,"A",12693.612,156618.36,73.3322617740839,31.549358,13559.2492272727,155752.722772727,13583.89,0,0,24.641,0.182,105212.037,50244.426,32.259,-296.26,-0.19
"S3_A_CAS_N","Casernes",3,"A",47983.64,163663.9,94.767696855684,33.9328838,48849.2772272727,162798.262772727,22646.117,26244.556,53.726,41.396,0.085,162341.177,0,0,-457.086,-0.281
"S3_A_ROUVR_N","Rouvraie",3,"A",24907.684,125987.52,54.1704000628783,35.2282457,25773.3212272727,125121.882772727,23791.43,2031.437,7.882,49.546,0.192,122362.827,2414.526,1.93,-344.53,-0.275
"S3_A_MOTTE_N","Motte",3,"A",10021.749,95708.055,58.6252647543341,26.3853127,10887.3862272727,94842.4177727273,10907.171,0,0,19.785,0.182,51754.473,42942.686,45.278,-145.259,-0.153
"S3_A_FORET_N","Forêt",3,"A",9975.41,212435,83.0408002933012,38.7788615,10841.0472272727,211569.362772727,8524.562,2332.598,21.516,16.113,0.149,168336.556,42757.936,20.21,-474.871,-0.224
"S3_A_BELVO_B","Bellevaux",3,"A",0,234427.6,NA,11.6267742,0,233561.962772727,0,0,NA,0,NA,232906.195,0,0,-655.768,-0.281
"S3_R_BELVO_B","Bellevaux",3,"R",252734.69,0,110.359044635865,411.1804156,251955.221104545,0,238043.738,14287.703,5.671,376.22,0.149,0,0,NA,0,NA
"S3_R_FORET_S","Forêt",3,"R",212402.88,10183.737,55.8572062315702,37.0819107,211623.411104545,10963.2058954545,209162.244,2707.105,1.279,245.938,0.116,10932.425,0,0,-30.781,-0.281
"S3_R_MOTTE_S","Motte",3,"R",158345.44,18740.543,76.8848523817178,42.4459174,157565.971104545,19520.0118954545,149477.641,8264.248,5.245,175.918,0.112,19464.807,0.4,0.002,-54.805,-0.281
"S3_R_VMOUL_O","Vieux-Moulin",3,"R",65874.82,16141.721,92.3522792693777,35.4561873,65095.3511045455,16921.1898954545,65171.05,0,0,75.699,0.116,1687.368,16053.309,94.871,819.487,4.843
"S3_R_CAS_S","Casernes",3,"R",128189.805,54767.52,44.629598618452,35.8148061,127410.336104545,55546.9888954545,122064.113,5486.143,4.306,139.92,0.11,55391.03,0,0,-155.959,-0.281
"S3_R_MTBLC_S","Mont-Blanc",3,"R",77945.8,12620.656,80.3202385311503,28.6668324,77166.3311045455,13400.1248954545,77255.257,0,0,88.926,0.115,1336.25,35486.302,264.821,23422.427,174.793
"S3_R_BLIJO_D","Beaulieu-Jomini",3,"R",54805.312,100643.46,94.4743714113421,46.3427316,54025.8431045455,101422.928895455,54086.295,0,0,60.452,0.112,97194.287,3954.974,3.899,-273.668,-0.27
"S3_R_SROCH_S","St-Roch",3,"R",105110.34,101766.305,108.860355991297,36.2223067,104330.871104545,102545.773895455,104519.632,0,0,188.761,0.181,102257.858,0,0,-287.916,-0.281
"S3_R_PT-CH_S","Pont Chauderon",3,"R",261413.34,195913.12,74.2421748020762,37.3147561,260633.871104545,196692.588895455,238980.408,22086.086,8.474,432.623,0.166,58471.797,138062.714,70.192,-158.078,-0.08
"S3_R_CECIL_S","Cécil",3,"R",98043.35,86792.83,82.6253051581572,31.5195827,97263.8811045455,87572.2988954545,97439.856,0,0,175.975,0.181,87326.424,0,0,-245.875,-0.281
"S3_R_VLARD_E","Villard",3,"R",7978.6807,46509.95,86.6692150170648,19.3644573,7199.21180454546,47289.4188954545,5350.61,1858.264,25.812,9.662,0.134,47156.645,0,0,-132.774,-0.281
"S3_R_GARE_B","Lausanne-Gare",3,"R",0,761616.3,NA,10.4995495,0,762395.768895455,0,0,NA,0,NA,760255.202,0,0,-2140.567,-0.281
"S4_A_PLY-G_1","Pully, gare",4,"A",235461.72,0,40.7554121902499,367.6240518,235510.161568421,0,218490.549,17416.633,7.395,397.02,0.169,0,0,NA,0,NA
"S4_A_PREAU_O","Préau",4,"A",29901.617,2572.1184,41.1821887485153,16.5757977,29950.0585684211,2523.67683157895,30004.831,0,0,54.772,0.183,2516.591,0,0,-7.086,-0.281
"S4_A_JOLTT_O","Joliette",4,"A",53890.664,12373.682,62.4330795810388,23.3358439,53939.1055684211,12325.2404315789,54037.687,0,0,98.581,0.183,12290.635,0,0,-34.605,-0.281
"S4_A_RAMUZ_O","C. F. Ramuz",4,"A",74851.38,32350.648,56.4775285448214,24.5990174,74899.8215684211,32302.2064315789,75036.744,0,0,136.922,0.183,32211.512,0,0,-90.694,-0.281
"S4_A_PPTAY_O","Pierraz-Portay",4,"A",57381.273,22312.393,38.3239581083999,24.2627743,57429.7145684211,22263.9514315789,57534.7,0,0,104.985,0.183,22201.441,0,0,-62.51,-0.281
"S4_A_METAI_O","Métairie",4,"A",33552.812,18844.934,70.8245041221125,19.7549935,33601.2535684211,18796.4924315789,28216.827,5429.633,16.159,45.206,0.135,12202.905,6559.375,34.897,-34.212,-0.182
"S4_A_MTSI_N","Montchoisi",4,"A",162252.02,42437.617,52.934511491123,39.106005,162300.461568421,42389.1754315789,162597.158,0,0,296.696,0.183,42270.16,0,0,-119.015,-0.281
"S4_A_JURIG_N","Jurigoz",4,"A",61188.203,18239.934,87.1930063454887,60.9359819,61236.6445684211,18191.4924315789,61348.589,0,0,111.944,0.183,18140.416,0,0,-51.076,-0.281
"S4_A_ALPES_N","Alpes",4,"A",58172.25,31740.578,93.1230325571367,30.6000163,58220.6915684211,31692.1364315789,58327.123,0,0,106.431,0.183,23792.195,7833.057,24.716,-66.884,-0.211
"S4_A_GTE_N","Georgette",4,"A",78700.31,100818.03,165.171409214092,64.3807727,78748.7515684211,100769.588431579,57023.525,21829.923,27.721,104.696,0.133,100486.659,0,0,-282.929,-0.281
"S4_A_SF_O","St-François",4,"A",211416.38,274651.47,145.940810212323,78.0709037,211464.821568421,274603.028431579,209503.382,2342.488,1.108,381.048,0.18,273832.03,0,0,-770.998,-0.281
"S4_A_B-AIR_O","Bel-Air",4,"A",306389.6,152759.66,80.966487133453,43.8305849,306438.041568421,152711.218431579,287448.176,19514.753,6.368,524.887,0.171,96887.935,55550.093,36.376,-273.19,-0.179
"S4_A_CH_O","Chauderon",4,"A",315895.5,121680.58,130.768687244329,79.9572503,315943.941568421,121632.138431579,316522,0,0,578.058,0.183,121290.634,0,0,-341.504,-0.281
"S4_A_ECOMM_N","Ecole Commerce",4,"A",39258.508,167715.34,84.9690483154732,37.7722998,39306.9495684211,167666.898431579,39378.869,0,0,71.919,0.183,167196.143,0,0,-470.755,-0.281
"S4_A_AUBEP_N","Aubépines",4,"A",21310.994,127433.84,87.8866464582004,31.9920228,21359.4355684211,127385.398431579,21398.518,0,0,39.082,0.183,127027.74,0,0,-357.658,-0.281
"S4_A_DRANS_N","Dranse",4,"A",14467.126,124142.33,74.0130605947758,30.5670602,14515.5675684211,124093.888431579,14542.129,0,0,26.561,0.183,123745.472,0,0,-348.416,-0.281
"S4_A_BETHA_N","Béthanie",4,"A",6899.541,156102.08,45.2376177049529,30.1928499,6947.98256842105,156053.638431579,6960.697,0,0,12.714,0.183,155615.489,0,0,-438.149,-0.281
"S4_A_RAPIL_N","Rapille",4,"A",2450.0244,109997.36,42.1306591477363,26.2004841,2498.46596842105,109948.918431579,2503.039,0,0,4.573,0.183,109640.217,0,0,-308.701,-0.281
"S4_A_MGOUL_N","Mont-Goulin",4,"A",1075.6024,81643.32,27.9611108155557,25.0167314,1124.04396842105,81594.878431579,1126.101,0,0,2.057,0.183,81365.786,0,0,-229.092,-0.281
"S4_A_CDRAI_N","Coudraie",4,"A",0,168540.39,NA,8.5839496,0,168491.948431579,0,0,NA,0,NA,168018.876,0,0,-473.072,-0.281
"S4_R_CDRAI_N","Coudraie",4,"R",131503.94,0,60.4980685323625,559.0884626,130416.205423684,0,130652.696,0,0,236.491,0.181,0,0,NA,0,NA
"S4_R_CDRAI_B","Coudraie",4,"R",52520.906,1895.5259,42.2559490715001,30.5438957,51433.1714236842,2983.26047631579,51526.434,0,0,93.263,0.181,2974.884,0,0,-8.376,-0.281
"S4_R_MGOUL_S","Mont-Goulin",4,"R",75860.94,1612.5581,53.4200155633372,26.3672023,74773.2054236842,2700.29267631579,74908.785,0,0,135.58,0.181,2692.711,0,0,-7.582,-0.281
"S4_R_RAPIL_S","Rapille",4,"R",106390.73,4781.2085,48.0016394809237,29.6141682,105302.995423684,5868.94307631579,105493.921,0,0,190.926,0.181,5852.465,0,0,-16.478,-0.281
"S4_R_BETHA_S","Béthanie",4,"R",123994.89,10185.688,77.845602334306,30.0050574,122907.155423684,11273.4225763158,123129.983,0,0,222.828,0.181,11241.77,0,0,-31.653,-0.281
"S4_R_DRANS_S","Dranse",4,"R",124927.25,18156.03,119.578072443221,34.6017785,123839.515423684,19243.7645763158,124064.01,0,0,224.495,0.181,19189.734,0,0,-54.031,-0.281
"S4_R_ECOMM_S","Ecole Commerce",4,"R",90554.234,47500.562,111.192298067566,35.0863425,89466.4994236842,48588.2965763158,89628.961,0,0,162.462,0.182,4845.188,44219.89,91.009,476.781,0.981
"S4_R_SROCH_E","St-Roch",4,"R",38361.547,86444.83,73.8226232516753,66.6317253,37273.8124236842,87532.5645763158,33379.272,3954.976,10.611,60.436,0.162,86803.637,484.523,0.554,-244.405,-0.279
"S4_R_ALE_O","Chauderon-Ale",4,"R",29686.598,147982.9,134.876067781519,42.482051,28598.8634236842,149070.634576316,28650.776,0,0,51.913,0.182,30066.819,118918.762,79.773,-85.054,-0.057
"S4_R_B-AIR_C","Bel-Air",4,"R",204399.62,234694.16,153.051309041835,56.3419069,203311.885423684,235781.894576316,203682.804,0,0,370.919,0.182,235119.893,0,0,-662.002,-0.281
"S4_R_SF_S","St-François",4,"R",247394.69,158141.9,101.579563713609,64.8041835,246306.955423684,159229.634576316,246753.453,0,0,446.498,0.181,158782.568,0,0,-447.067,-0.281
"S4_R_GTE_S","Georgette",4,"R",91463.33,51441.586,88.9473268943001,56.8787276,90375.5954236842,52529.3205763158,46156.199,44302.698,49.021,83.302,0.092,52381.835,0,0,-147.486,-0.281
"S4_R_ALPES_S","Alpes",4,"R",17339.395,51106.17,94.3247258577998,49.464345,16251.6604236842,52193.9045763158,16281.085,0,0,29.425,0.181,52047.361,0,0,-146.544,-0.281
"S4_R_JURIG_S","Jurigoz",4,"R",6528.1094,72114.08,67.7094887757027,30.5840113,5440.37482368421,73201.8145763158,5450.224,0,0,9.849,0.181,50462.913,22596.715,30.869,-142.187,-0.194
"S4_R_MTSI_E","Montchoisi",4,"R",45216.06,113382.1,45.7639106265853,41.0475921,44128.3254236842,114469.834576316,4662.886,39480.142,89.467,14.703,0.033,114148.439,0,0,-321.396,-0.281
"S4_R_METAI_E","Métairie",4,"R",13718.313,27563.855,36.6374382641082,18.7142857,12630.5784236842,28651.5895763158,12653.437,0,0,22.859,0.181,28571.145,0,0,-80.445,-0.281
"S4_R_PPTAY_E","Pierraz-Portay",4,"R",13173.639,54975.523,57.7801494994198,24.0979678,12085.9044236842,56063.2575763158,12107.773,0,0,21.869,0.181,55905.85,0,0,-157.408,-0.281
"S4_R_RAMUZ_E","C. F. Ramuz",4,"R",22137.904,78748.23,64.246087425796,25.4981515,21050.1694236842,79835.9645763158,21088.244,0,0,38.075,0.181,79611.81,0,0,-224.155,-0.281
"S4_R_JOLTT_E","Joliette",4,"R",7343.425,60141.08,45.154956559279,24.9948192,6255.69042368421,61228.8145763158,6267.001,0,0,11.311,0.181,61056.903,0,0,-171.912,-0.281
"S4_R_PLY-G_1","Pully, gare",4,"R",0,180313.62,NA,12.7435634,0,181401.354576316,0,0,NA,0,NA,180892.037,0,0,-509.318,-0.281
"S6_A_MALAD_N","Maladière",6,"A",175278.2,0,91.1304035973406,477.8640141,175450.364123913,0,175768.517,0,0,318.153,0.181,0,0,NA,0,NA
"S6_A_MTOIE_E","Montoie",6,"A",107241.625,9345.049,82.4553480288024,35.0166074,107413.789123913,9172.88487608696,107608.697,0,0,194.908,0.181,9147.13,0,0,-25.755,-0.281
"S6_A_FIGUI_E","Figuiers",6,"A",122777.9,7629.784,49.5205589153067,34.1861671,122950.064123913,7457.61987608696,123173.124,0,0,223.06,0.181,7436.681,0,0,-20.939,-0.281
"S6_A_MT-OR_E","Mont d'Or",6,"A",80856.79,6038.8457,82.6878552116096,29.23174,81028.954123913,5866.68157608696,81175.956,0,0,147.002,0.181,5850.21,0,0,-16.472,-0.281
"S6_A_FNAY_N","Fontenay",6,"A",114860.58,9123.109,39.2588342390555,33.0867958,115032.744123913,8950.94487608696,115241.431,0,0,208.687,0.181,8925.813,0,0,-25.132,-0.281
"S6_A_LGDOC_N","Languedoc",6,"A",53335.906,4194.2163,52.1467188922296,25.9323605,53508.0701239131,4022.05217608696,53605.14,0,0,97.07,0.181,4010.76,0,0,-11.292,-0.281
"S6_A_M-DUF_N","Pont Marc Dufour",6,"A",72311.76,49464.984,131.197424300921,31.9846358,72483.924123913,49292.8198760869,72615.525,0,0,131.601,0.182,4915.442,47463.649,96.289,3086.271,6.261
"S6_A_CECIL_N","Cécil",6,"A",71975.97,127632.7,147.783063092874,68.8672164,72148.134123913,127460.535876087,39899.193,32321.944,44.799,73.003,0.101,126604.225,499.847,0.392,-356.464,-0.28
"S6_A_CH_E","Chauderon",6,"A",238888.36,209852.12,104.237698911223,44.4819202,239060.524123913,209679.955876087,152661.509,86675.469,36.257,276.454,0.116,20909.124,189293.146,90.277,522.314,0.249
"S6_A_B-AIR_C","Bel-Air",6,"A",289944.62,173640.36,146.72930935327,59.5797215,290116.784123913,173468.195876087,290646.331,0,0,529.547,0.183,172981.152,0,0,-487.044,-0.281
"S6_A_SF_P","St-François",6,"A",330791.12,151242.1,170.623030904674,70.2546756,330963.284123913,151069.935876087,212443.217,118907.397,35.928,387.33,0.117,150645.779,0,0,-424.157,-0.281
"S6_A_BESS_N","Bessières",6,"A",182646.75,164137.6,107.107881760547,46.9275843,182818.914123913,163965.435876087,18315.243,168346.307,92.084,3842.636,2.102,55755.42,108052.794,65.9,-157.222,-0.096
"S6_A_OURS_E","Ours",6,"A",226915.81,140537.44,104.802874957606,47.1760025,227087.974123913,140365.275876087,22749.915,205845.719,90.646,1507.66,0.664,44782.671,95456.154,68.006,-126.451,-0.09
"S6_A_BETHU_N","Béthusy",6,"A",32038.893,162888.05,43.7956691886251,36.0615168,32211.057123913,162715.885876087,25040.078,7216.68,22.404,45.701,0.142,162259.031,0,0,-456.855,-0.281
