"","code_ligne_theo","direction_voy_theo","code_arret_theo","libelle_arret_theo2","sequence_theo","montees","descentes","geom_arret","lon","lat","code_arret_suiv_theo","mean_travel_time","mean_waiting_time","id"
"1270",67,"R","GENE_N","Grandvaux, Genevrey",6,652.47595,1947.5331,"c(6.71576404571533, 46.4992218017578)",6.71576404571533,46.4992218017578,"GRAVX_O",80.3348896434635,28.4783531,"67_R_GENE_N"
"1271",67,"R","GRAVX_O","Grandvaux, Pra Grana",7,1664.568,3365.8318,"c(6.7137131690979, 46.5035705566406)",6.7137131690979,46.5035705566406,"FORNI_O",48.9802673456397,27.9219015,"67_R_GRAVX_O"
"1272",67,"R","FORNI_O","Villette (Lavaux), Pra Forni",8,2464.7861,2596.541,"c(6.71155309677124, 46.5052642822266)",6.71155309677124,46.5052642822266,"JDILL_O",54.2366298811545,36.3914704,"67_R_FORNI_O"
"1273",67,"R","JDILL_O","Lutry, Jordillon",10,1722.8438,950.41437,"c(6.70815181732178, 46.5091819763184)",6.70815181732178,46.5091819763184,"SAPEL_O",53.3514431239389,17.1156621,"67_R_JDILL_O"
"1274",67,"R","SAPEL_O","Lutry, Sapelle",11,2674.7466,485.2642,"c(6.70409822463989, 46.5122413635254)",6.70409822463989,46.5122413635254,"CROIX_O",92.419779286927,18.4741087,"67_R_SAPEL_O"
"1275",67,"R","CROIX_O","Lutry, Croix/Lutry",12,4606.657,1854.0223,"c(6.70299911499023, 46.5173110961914)",6.70299911499023,46.5173110961914,"ECHER_O",30.668576278379,39.3427419,"67_R_CROIX_O"
"1276",67,"R","ECHER_O","Lutry, Echerins",13,86.12155,43.804527,"c(6.70020484924316, 46.5186576843262)",6.70020484924316,46.5186576843262,"LANDA_O",96.6764269043072,7.5692765,"67_R_ECHER_O"
"1277",67,"R","LANDA_O","Lutry, Landar",14,446.08557,622.265,"c(6.68929576873779, 46.5178489685059)",6.68929576873779,46.5178489685059,"BLESS_O",58.4258119295266,15.6539359,"67_R_LANDA_O"
"1278",67,"R","BLESS_O","Belmont-s-L., Blessoney",16,731.83826,625.94653,"c(6.68395519256592, 46.5195693969727)",6.68395519256592,46.5195693969727,"BELMT_O",65.508067940552,17.2432605,"67_R_BLESS_O"
"1279",67,"R","BELMT_O","Belmont-s-L., Centre",17,1033.2051,587.89136,"c(6.67821502685547, 46.5199546813965)",6.67821502685547,46.5199546813965,"GCHAM_O",49.5347060072172,19.3518047,"67_R_BELMT_O"
"1280",67,"R","GCHAM_O","Belmont-s-L., Grands-Champs",18,787.16626,634.17267,"c(6.67719411849976, 46.5231056213379)",6.67719411849976,46.5231056213379,"CHNAU_O",94.3771501380336,19.6478455,"67_R_GCHAM_O"
"1281",67,"R","CHNAU_O","Pully, Chenaulaz",20,30.253399,36.605667,"c(6.67279720306396, 46.5270767211914)",6.67279720306396,46.5270767211914,"VVERT_B",86.0784939374601,11.7636441,"67_R_CHNAU_O"
"1282",67,"R","VVERT_B","Pully, Val-Vert",21,0,17527.168,"c(6.66696691513062, 46.521900177002)",6.66696691513062,46.521900177002,NA,NA,15.4022548,"67_R_VVERT_B"
"1283",68,"A","LYGAR_C","Lutry, gare",1,5272.18,6.3213444,"c(6.69015407562256, 46.5038299560547)",6.69015407562256,46.5038299560547,"CHAMP_N",130.315892740353,958.5346556,"68_A_LYGAR_C"
"1284",68,"A","CHAMP_N","Les Champs",2,18181.66,1823.4204,"c(6.68688678741455, 46.5045738220215)",6.68688678741455,46.5045738220215,"ORZEN_N",65.5516873889876,49.3233689,"68_A_CHAMP_N"
"1285",68,"A","ORZEN_N","Orzens",3,911.7954,1514.4529,"c(6.68342399597168, 46.507194519043)",6.68342399597168,46.507194519043,"WLIAM_N",30.867511247928,10.8931912,"68_A_ORZEN_N"
"1286",68,"A","WLIAM_N","Avenue William",4,1194.802,3935.5857,"c(6.68220806121826, 46.5093269348145)",6.68220806121826,46.5093269348145,"COLLI_N",36.4878597654862,16.1157945,"68_A_WLIAM_N"
"1287",68,"A","COLLI_N","Colline",5,617.27515,2565.419,"c(6.6790599822998, 46.510856628418)",6.6790599822998,46.510856628418,"CONVE_N",70.0899727713981,13.7317304,"68_A_COLLI_N"
"1288",68,"A","CONVE_N","La Conversion, Gare",6,16562.324,3607.5488,"c(6.67818403244019, 46.5128898620605)",6.67818403244019,46.5128898620605,"CDESO_E",79.363981042654,49.483722,"68_A_CONVE_N"
"1289",68,"A","CDESO_E","Corsy-Dessous",7,867.38617,2517.592,"c(6.68023490905762, 46.5134811401367)",6.68023490905762,46.5134811401367,"MARIO_E",77.0152879829343,24.5985782,"68_A_CDESO_E"
"1290",68,"A","MARIO_E","Marionnettes",8,907.4868,7664.7227,"c(6.6855092048645, 46.512752532959)",6.6855092048645,46.512752532959,"PONFI_E",62.2468286899822,23.1603461,"68_A_MARIO_E"
"1291",68,"A","PONFI_E","Ponfilet",9,754.3607,4644.092,"c(6.68947792053223, 46.5131912231445)",6.68947792053223,46.5131912231445,"BRULE_O",132.126022525193,21.2742146,"68_A_PONFI_E"
"1292",68,"A","BRULE_O","Brûlées",10,1125.9973,6529.29,"c(6.69046306610107, 46.5144844055176)",6.69046306610107,46.5144844055176,"CDESU_N",55.6224756474222,18.856313,"68_A_BRULE_O"
"1293",68,"A","CDESU_N","Corsy-Dessus",11,1013.25104,8035.7188,"c(6.6862998008728, 46.5149154663086)",6.6862998008728,46.5149154663086,"LANDA_E",137.372621313035,24.9979805,"68_A_CDESU_N"
"1294",68,"A","LANDA_E","Lutry, Landar",12,1382.0513,2427.4211,"c(6.69054889678955, 46.517650604248)",6.69054889678955,46.517650604248,"ECHER_E",100.232591358172,24.8559705,"68_A_LANDA_E"
"1295",68,"A","ECHER_E","Lutry, Echerins",13,485.27017,982.8192,"c(6.70078086853027, 46.5184745788574)",6.70078086853027,46.5184745788574,"CROIX_S",32.304021894336,9.4337579,"68_A_ECHER_E"
"1296",68,"A","CROIX_S","Lutry, Croix/Lutry",14,555.5318,4717.0425,"c(6.70284509658813, 46.5171394348145)",6.70284509658813,46.5171394348145,"CROIX_O",30.0843592330979,20.0911471,"68_A_CROIX_S"
"1298",68,"A","CROIX_T","Lutry, Croix/Lutry",15,0,1222.891,"c(6.70299911499023, 46.5173110961914)",6.70299911499023,46.5173110961914,NA,NA,11.717833,"68_A_CROIX_T"
"1299",68,"R","CROIX_T","Lutry, Croix/Lutry",1,1723.2925,0,"c(6.70299911499023, 46.5173110961914)",6.70299911499023,46.5173110961914,"ECHER_O",45.0422417398578,413.4792627,"68_R_CROIX_T"
"1300",68,"R","ECHER_O","Lutry, Echerins",2,1141.6841,1112.2571,"c(6.70020484924316, 46.5186576843262)",6.70020484924316,46.5186576843262,"LANDA_P",133.466409266409,6.5939034,"68_R_ECHER_O"
"1301",68,"R","LANDA_P","Lutry, Landar",3,2099.0142,1712.2968,"c(6.69054889678955, 46.517650604248)",6.69054889678955,46.517650604248,"CDESU_S",184.912707609116,12.7117117,"68_R_LANDA_P"
"1302",68,"R","CDESU_S","Corsy-Dessus",4,3598.6738,1298.2036,"c(6.68630123138428, 46.5148887634277)",6.68630123138428,46.5148887634277,"BRULE_E",62.7350592478104,24.1535986,"68_R_CDESU_S"
"1303",68,"R","BRULE_E","Brûlées",5,4715.1387,1406.9131,"c(6.69048881530762, 46.5144653320312)",6.69048881530762,46.5144653320312,"PONFI_O",126.153469177199,42.3249614,"68_R_BRULE_E"
"1304",68,"R","PONFI_O","Ponfilet",6,3896.7913,1318.5345,"c(6.68954277038574, 46.5131988525391)",6.68954277038574,46.5131988525391,"MARIO_O",59.3986591026302,14.3791591,"68_R_PONFI_O"
"1305",68,"R","MARIO_O","Marionnettes",7,3624.1965,2204.948,"c(6.68590021133423, 46.5127449035645)",6.68590021133423,46.5127449035645,"CDESO_O",96.6716456348184,18.7991233,"68_R_MARIO_O"
"1306",68,"R","CDESO_O","Corsy-Dessous",8,1849.1614,1210.5957,"c(6.68003702163696, 46.5136871337891)",6.68003702163696,46.5136871337891,"CONVE_S",119.130096078941,32.641128,"68_R_CDESO_O"
"1307",68,"R","CONVE_S","La Conversion, Gare",9,3054.0093,9020.559,"c(6.67818403244019, 46.5128898620605)",6.67818403244019,46.5128898620605,"COLLI_S",46.8718976215098,56.8465334,"68_R_CONVE_S"
"1308",68,"R","COLLI_S","Colline",10,1335.3533,1216.729,"c(6.67900800704956, 46.5108261108398)",6.67900800704956,46.5108261108398,"WLIAM_S",29.7460378817163,9.202818,"68_R_COLLI_S"
"1309",68,"R","WLIAM_S","Avenue William",11,1279.7708,1274.0532,"c(6.68147802352905, 46.5094146728516)",6.68147802352905,46.5094146728516,"ORZEN_S",30.2511915496586,10.0646824,"68_R_WLIAM_S"
"1310",68,"R","ORZEN_S","Orzens",12,1255.9786,1302.5985,"c(6.68336009979248, 46.5070877075195)",6.68336009979248,46.5070877075195,"CHAMP_S",68.4977089242854,10.2750225,"68_R_ORZEN_S"
"1312",68,"R","CHAMP_S","Les Champs",13,189.99675,4387.479,"c(6.68684577941895, 46.5046882629395)",6.68684577941895,46.5046882629395,"LPORT_B",149.467065868263,30.2215877,"68_R_CHAMP_S"
"1314",68,"R","VOISD_E","Voisinand",14,605.8032,2333.8318,"c(6.6864972114563, 46.5035820007324)",6.6864972114563,46.5035820007324,"LYGAR_C",88.1952662721893,33.1056307,"68_R_VOISD_E"
"1315",68,"R","LYGAR_C","Lutry, gare",15,3.883266,2371.2393,"c(6.69015407562256, 46.5038299560547)",6.69015407562256,46.5038299560547,NA,NA,13.3116371,"68_R_LYGAR_C"
"1316",69,"A","LPORT_B","Lutry, Port",1,2854.9438,0,"c(6.68398094177246, 46.5018196105957)",6.68398094177246,46.5018196105957,"CHAMP_N",177.805832502493,1167.4384986,"69_A_LPORT_B"
"1317",69,"A","CHAMP_N","Les Champs",2,2732.0396,215.34111,"c(6.68688678741455, 46.5045738220215)",6.68688678741455,46.5045738220215,"CIBLE_N",45.0521609538003,46.7163509,"69_A_CHAMP_N"
"1319",69,"A","LYGAR_E","Lutry, gare",3,2685.7288,237.58731,"c(6.6888370513916, 46.5049018859863)",6.6888370513916,46.5049018859863,"SAVUI_N",84.0284175889919,26.453784,"69_A_LYGAR_E"
"1320",69,"A","SAVUI_N","Savuit-Place",4,201.07323,1063.8862,"c(6.69391107559204, 46.5072746276855)",6.69391107559204,46.5072746276855,"GVESS_N",52.0917248255234,17.277667,"69_A_SAVUI_N"
"1321",69,"A","BRELA_N","Brélaz",7,207.32709,1916.5677,"c(6.69754409790039, 46.5131645202637)",6.69754409790039,46.5131645202637,"SAVOI_N",103.511812981845,16.6474695,"69_A_BRELA_N"
"1322",69,"A","SAVOI_N","Savoie",8,163.21939,1394.6428,"c(6.70117807388306, 46.5161476135254)",6.70117807388306,46.5161476135254,"CROIX_O",47.1216047844505,14.2148719,"69_A_SAVOI_N"
"1323",69,"A","CROIX_O","Lutry, Croix/Lutry",9,484.3899,2601.644,"c(6.70299911499023, 46.5173110961914)",6.70299911499023,46.5173110961914,"ECHER_O",33.0676646706587,25.0072265,"69_A_CROIX_O"
"1324",69,"A","ECHER_O","Lutry, Echerins",10,25.094988,91.56191,"c(6.70020484924316, 46.5186576843262)",6.70020484924316,46.5186576843262,"LANDA_E",122.589889521259,7.9976048,"69_A_ECHER_O"
"1325",69,"A","LANDA_E","Lutry, Landar",11,0,1344.5298,"c(6.69054889678955, 46.517650604248)",6.69054889678955,46.517650604248,NA,NA,15.7539337,"69_A_LANDA_E"
"1326",69,"R","LANDA_E","Lutry, Landar",1,2081.261,0,"c(6.69054889678955, 46.517650604248)",6.69054889678955,46.517650604248,"ECHER_E",136.531296795448,785.3115638,"69_R_LANDA_E"
"1327",69,"R","ECHER_E","Lutry, Echerins",2,52.42374,134.52615,"c(6.70078086853027, 46.5184745788574)",6.70078086853027,46.5184745788574,"CROIX_S",41.8122192273136,9.0155735,"69_R_ECHER_E"
"1328",69,"R","CROIX_S","Lutry, Croix/Lutry",3,2364.3394,570.3512,"c(6.70284509658813, 46.5171394348145)",6.70284509658813,46.5171394348145,"SAVOI_S",31.6656680647094,33.2545672,"69_R_CROIX_S"
"1329",69,"R","SAVOI_S","Savoie",4,1110.6569,78.42375,"c(6.70128202438354, 46.5161743164062)",6.70128202438354,46.5161743164062,"BRELA_S",107.672160623314,14.6339125,"69_R_SAVOI_S"
"1330",69,"R","BRELA_S","Brélaz",5,705.74255,238.44754,"c(6.69747877120972, 46.5131340026855)",6.69747877120972,46.5131340026855,"GVESS_S",43.2621330137807,17.4689841,"69_R_BRELA_S"
"1331",69,"R","GVESS_S","Gravesse",6,167.9864,25.223743,"c(6.69490814208984, 46.5096092224121)",6.69490814208984,46.5096092224121,"SAVUI_S",40.8891551827442,9.5503295,"69_R_GVESS_S"
"1332",69,"R","SAVUI_S","Savuit-Place",8,239.39282,310.62372,"c(6.69391107559204, 46.5073013305664)",6.69391107559204,46.5073013305664,"LYGAR_O",92.2177950868784,18.832834,"69_R_SAVUI_S"
"1333",69,"R","LYGAR_O","Lutry, gare",9,118.29045,2316.5652,"c(6.68832683563232, 46.5050163269043)",6.68832683563232,46.5050163269043,"CHAMP_S",46.4017375674056,27.1518874,"69_R_LYGAR_O"
"1334",69,"R","CHAMP_S","Les Champs",10,106.67377,2884.915,"c(6.68684577941895, 46.5046882629395)",6.68684577941895,46.5046882629395,"LPORT_B",159.08726715999,31.4103715,"69_R_CHAMP_S"
"1335",69,"R","LPORT_B","Lutry, Port",11,0,1522.9419,"c(6.68398094177246, 46.5018196105957)",6.68398094177246,46.5018196105957,NA,NA,14.344986,"69_R_LPORT_B"
"1336",70,"A","R-CFF_F","Renens-Gare",1,1624735.5,0,"c(6.57757091522217, 46.5377311706543)",6.57757091522217,46.5377311706543,"EPNEX_F",86.7557081335825,246.7142305,"70_A_R-CFF_F"
"1337",70,"A","EPNEX_F","Epenex",3,168378.89,37440.254,"c(6.57328796386719, 46.5373725891113)",6.57328796386719,46.5373725891113,"CROCH_F",77.2442591691009,34.1762615,"70_A_EPNEX_F"
"1338",70,"A","CROCH_F","Crochy",5,197904.47,119331.34,"c(6.56980800628662, 46.5324630737305)",6.56980800628662,46.5324630737305,"CERIS_F",78.7388409775283,39.3447744,"70_A_CROCH_F"
"1339",70,"A","CERIS_F","Cerisaie",6,300852.06,131618.06,"c(6.56638097763062, 46.5275573730469)",6.56638097763062,46.5275573730469,"BASS_F",54.6489426970428,40.1416105,"70_A_CERIS_F"
"1340",70,"A","BASS_F","Bassenges",8,100111.05,69298.02,"c(6.56464099884033, 46.5247192382812)",6.56464099884033,46.5247192382812,"EPFL_L",94.3865234494426,32.9853573,"70_A_BASS_F"
"1342",70,"A","EPFL_L","EPFL",9,1195531.1,717831.25,"c(6.56612920761108, 46.5221672058105)",6.56612920761108,46.5221672058105,"SORGE_F",84.1724108070662,63.1584371,"70_A_EPFL_L"
"1343",70,"A","SORGE_F","UNIL-Sorge",10,674112.44,349677.2,"c(6.5732569694519, 46.5222396850586)",6.5732569694519,46.5222396850586,"MLINE_F",75.5258322098932,43.5841759,"70_A_SORGE_F"
"1344",70,"A","MLINE_F","UNIL-Mouline",12,369566.38,199436.84,"c(6.57964992523193, 46.5250358581543)",6.57964992523193,46.5250358581543,"CHBR_F",71.7159069690243,38.5830551,"70_A_MLINE_F"
"1345",70,"A","CHBR_F","UNIL-Chamberonne",13,506119.34,263519.06,"c(6.5848388671875, 46.5241279602051)",6.5848388671875,46.5241279602051,"BNETT_F",75.0799071618037,39.317517,"70_A_CHBR_F"
"1346",70,"A","BNETT_F","Bourdonnette",15,600659.25,161075.19,"c(6.59074115753174, 46.5234260559082)",6.59074115753174,46.5234260559082,"MALEY_F",130.140051786639,45.0698566,"70_A_BNETT_F"
"1347",70,"A","MALEY_F","Malley",18,746242.6,383231.44,"c(6.60332012176514, 46.5241203308105)",6.60332012176514,46.5241203308105,"PROV_F",66.1566072908036,54.3290937,"70_A_MALEY_F"
"1348",70,"A","PROV_F","Provence",19,347658.9,175699.92,"c(6.60905694961548, 46.5231399536133)",6.60905694961548,46.5231399536133,"MTELY_F",73.6239077318093,36.7562759,"70_A_PROV_F"
"1349",70,"A","MTELY_F","Montelly",20,285547.53,288972.62,"c(6.6133508682251, 46.5218544006348)",6.6133508682251,46.5218544006348,"VIGIE_F",113.063198873519,49.3700667,"70_A_MTELY_F"
"1350",70,"A","VIGIE_F","Vigie",21,166900.14,693564.9,"c(6.623939037323, 46.5214920043945)",6.623939037323,46.5214920043945,"FLON_R",72.9646549402283,54.7801913,"70_A_VIGIE_F"
"1351",70,"A","FLON_R","Lausanne-Flon",22,0,3693565,"c(6.62930202484131, 46.5202178955078)",6.62930202484131,46.5202178955078,NA,NA,19.4457082,"70_A_FLON_R"
"1352",70,"R","FLON_R","Lausanne-Flon",1,3442583,0,"c(6.62930202484131, 46.5202178955078)",6.62930202484131,46.5202178955078,"VIGIE_R",81.1810814824243,241.5860128,"70_R_FLON_R"
"1353",70,"R","VIGIE_R","Vigie",2,633576.5,128167.625,"c(6.62346696853638, 46.5216941833496)",6.62346696853638,46.5216941833496,"MTELY_R",116.160062258119,42.0119222,"70_R_VIGIE_R"
"1354",70,"R","MTELY_R","Montelly",3,342453.78,309802.03,"c(6.61291885375977, 46.5220336914062)",6.61291885375977,46.5220336914062,"PROV_R",62.8178135115381,46.4443673,"70_R_MTELY_R"
"1355",70,"R","PROV_R","Provence",4,161861.56,261559.84,"c(6.6082592010498, 46.5233383178711)",6.6082592010498,46.5233383178711,"MALEY_R",76.7753636800033,34.9087815,"70_R_PROV_R"
"1356",70,"R","MALEY_R","Malley",5,417315.6,683117.6,"c(6.60282421112061, 46.5242156982422)",6.60282421112061,46.5242156982422,"BNETT_R",148.088429131559,48.0945672,"70_R_MALEY_R"
"1357",70,"R","BNETT_R","Bourdonnette",8,202209.45,614553.44,"c(6.5898699760437, 46.5232925415039)",6.5898699760437,46.5232925415039,"CHBR_R",77.5292743953294,74.8129223,"70_R_BNETT_R"
"1358",70,"R","CHBR_R","UNIL-Chamberonne",10,253486.06,496170.8,"c(6.58445692062378, 46.5243606567383)",6.58445692062378,46.5243606567383,"MLINE_R",76.0613274410073,45.0787531,"70_R_CHBR_R"
"1359",70,"R","MLINE_R","UNIL-Mouline",11,217213.94,307430.8,"c(6.57880401611328, 46.5249900817871)",6.57880401611328,46.5249900817871,"SORGE_R",75.7250302347888,43.8728842,"70_R_MLINE_R"
"1360",70,"R","SORGE_R","UNIL-Sorge",13,323638.75,698708,"c(6.57285594940186, 46.5220565795898)",6.57285594940186,46.5220565795898,"EPFL_L",100.35,37.291651,"70_R_SORGE_R"
"1362",70,"R","EPFL_R","EPFL",14,719806.06,1179861.5,"c(6.56569719314575, 46.5222549438477)",6.56569719314575,46.5222549438477,"BASS_R",67.1055472201384,57.449555,"70_R_EPFL_R"
"1363",70,"R","BASS_R","Bassenges",15,67689.13,86852.02,"c(6.56495904922485, 46.5252265930176)",6.56495904922485,46.5252265930176,"CERIS_R",68.4803450025368,34.5462628,"70_R_BASS_R"
"1364",70,"R","CERIS_R","Cerisaie",17,167004.58,292390.3,"c(6.56680297851562, 46.5280418395996)",6.56680297851562,46.5280418395996,"CROCH_R",78.1649486627978,44.7265145,"70_R_CERIS_R"
"1365",70,"R","CROCH_R","Crochy",18,121356.27,220284.16,"c(6.57025623321533, 46.532958984375)",6.57025623321533,46.532958984375,"EPNEX_R",85.6162290491457,39.417272,"70_R_CROCH_R"
"1366",70,"R","EPNEX_R","Epenex",20,45965.715,200640.33,"c(6.5737361907959, 46.5378608703613)",6.5737361907959,46.5378608703613,"R-CFF_F",82.6891266393276,45.5216509,"70_R_EPNEX_R"
"1367",70,"R","R-CFF_F","Renens-Gare",22,0,1665751.5,"c(6.57757091522217, 46.5377311706543)",6.57757091522217,46.5377311706543,NA,NA,19.8670267,"70_R_R-CFF_F"
"1368",72,"A","OUC","Ouchy-Olympique",1,2219359,0,"c(6.62659549417186, 46.5074045023503)",6.62659549417186,46.5074045023503,NA,NA,NA,"72_A_OUC"
"1369",72,"A","JOR","Jordils",2,461925,56509,"c(6.62733574960953, 46.5098529033348)",6.62733574960953,46.5098529033348,NA,NA,NA,"72_A_JOR"
"1370",72,"A","DEL","Délices",3,1095973,135670,"c(6.62805968408825, 46.5122471336498)",6.62805968408825,46.5122471336498,NA,NA,NA,"72_A_DEL"
"1371",72,"A","GRA","Grancy",4,673332,273402,"c(6.62884658804469, 46.5149263453007)",6.62884658804469,46.5149263453007,NA,NA,NA,"72_A_GRA"
"1372",72,"A","CFF","Lausanne-Gare",5,6391538,1139179,"c(6.6296389198779, 46.5175955047304)",6.6296389198779,46.5175955047304,NA,NA,NA,"72_A_CFF"
"1373",72,"A","FLO","Lausanne-Flon",6,2366157,4435935,"c(6.63040949674576, 46.5202248390516)",6.63040949674576,46.5202248390516,NA,NA,NA,"72_A_FLO"
"1374",72,"A","RIP","Riponne-M.Béjart",7,1447749,2194807,"c(6.63269362897799, 46.5228874671826)",6.63269362897799,46.5228874671826,NA,NA,NA,"72_A_RIP"
"1375",72,"A","BES","Bessières",8,736250,1362018,"c(6.63705336935945, 46.520754681928)",6.63705336935945,46.520754681928,NA,NA,NA,"72_A_BES"
"1376",72,"A","OUR","Ours",9,386207,1158174,"c(6.64064319167835, 46.5212254762448)",6.64064319167835,46.5212254762448,NA,NA,NA,"72_A_OUR"
"1377",72,"A","CHU","CHUV",10,427689,1651003,"c(6.64151921148433, 46.5264851673235)",6.64151921148433,46.5264851673235,NA,NA,NA,"72_A_CHU"
"1378",72,"A","SAL","Sallaz",11,536761,2294182,"c(6.64611330889609, 46.5328533537064)",6.64611330889609,46.5328533537064,NA,NA,NA,"72_A_SAL"
"1379",72,"A","FOU","Fourmi",12,90715,625110,"c(6.65102546518772, 46.5388768019849)",6.65102546518772,46.5388768019849,NA,NA,NA,"72_A_FOU"
"1380",72,"A","VEN","Vennes",13,37526,533103,"c(6.65768621870525, 46.5413224939833)",6.65768621870525,46.5413224939833,NA,NA,NA,"72_A_VEN"
"1381",72,"A","CRO","Croisettes",14,0,1828562,"c(6.66151105420869, 46.5429350755011)",6.66151105420869,46.5429350755011,NA,NA,NA,"72_A_CRO"
"1382",72,"R","CRO","Croisettes",1,1541336,0,"c(6.66151105420869, 46.5429350755011)",6.66151105420869,46.5429350755011,NA,NA,NA,"72_R_CRO"
"1383",72,"R","VEN","Vennes",2,477000,43921,"c(6.65768621870525, 46.5413224939833)",6.65768621870525,46.5413224939833,NA,NA,NA,"72_R_VEN"
"1384",72,"R","FOU","Fourmi",3,537583,94827,"c(6.65102546518772, 46.5388768019849)",6.65102546518772,46.5388768019849,NA,NA,NA,"72_R_FOU"
"1385",72,"R","SAL","Sallaz",4,1782921,253515,"c(6.64611330889609, 46.5328533537064)",6.64611330889609,46.5328533537064,NA,NA,NA,"72_R_SAL"
"1386",72,"R","CHU","CHUV",5,1371616,454497,"c(6.64151921148433, 46.5264851673235)",6.64151921148433,46.5264851673235,NA,NA,NA,"72_R_CHU"
"1387",72,"R","OUR","Ours",6,765602,351012,"c(6.64064319167835, 46.5212254762448)",6.64064319167835,46.5212254762448,NA,NA,NA,"72_R_OUR"
"1388",72,"R","BES","Bessières",7,924277,656071,"c(6.63705336935945, 46.520754681928)",6.63705336935945,46.520754681928,NA,NA,NA,"72_R_BES"
"1389",72,"R","RIP","Riponne-M.Béjart",8,1589294,1451926,"c(6.63269362897799, 46.5228874671826)",6.63269362897799,46.5228874671826,NA,NA,NA,"72_R_RIP"
"1390",72,"R","FLO","Lausanne-Flon",9,3841028,1972544,"c(6.63040949674576, 46.5202248390516)",6.63040949674576,46.5202248390516,NA,NA,NA,"72_R_FLO"
"1391",72,"R","CFF","Lausanne-Gare",10,863020,6032357,"c(6.6296389198779, 46.5175955047304)",6.6296389198779,46.5175955047304,NA,NA,NA,"72_R_CFF"
"1392",72,"R","GRA","Grancy",11,274389,442154,"c(6.62884658804469, 46.5149263453007)",6.62884658804469,46.5149263453007,NA,NA,NA,"72_R_GRA"
"1393",72,"R","DEL","Délices",12,81922,685341,"c(6.62805968408825, 46.5122471336498)",6.62805968408825,46.5122471336498,NA,NA,NA,"72_R_DEL"
"1394",72,"R","JOR","Jordils",13,13688,418380,"c(6.62733574960953, 46.5098529033348)",6.62733574960953,46.5098529033348,NA,NA,NA,"72_R_JOR"
"1395",72,"R","OUC","Ouchy-Olympique",14,0,1669020,"c(6.62659549417186, 46.5074045023503)",6.62659549417186,46.5074045023503,NA,NA,NA,"72_R_OUC"
"1396",81,"A","CHARM_E","Charmeur (EVAM)",1,7419.4004,0,"c(6.57042694091797, 46.5580520629883)",6.57042694091797,46.5580520629883,"BRE_S",337.640718562874,101.6017964,"81_A_CHARM_E"
"1397",81,"A","BRE_S","Bré",2,79.40001,3463,"c(6.57858896255493, 46.55078125)",6.57858896255493,46.55078125,"COLMA_N",330.381097560976,28.9610778,"81_A_BRE_S"
"1398",81,"A","COLMA_N","Collège de Marcolet",3,0,4035.8003,"c(6.57493019104004, 46.5447540283203)",6.57493019104004,46.5447540283203,NA,NA,12.2012195,"81_A_COLMA_N"
