code_ligne_theo,direction_voy_theo,code_arret_theo,libelle_arret_theo2,sequence_theo,montees,descentes,geom_arret,lon,lat,code_arret_suiv_theo,mean_travel_time,mean_waiting_time
4,R,GTE_S,Georgette,13,91463.33,51441.586,"c(6.6378002166748, 46.5174903869629)",6.6378002166748,46.5174903869629,ALPES_S,88.94732689430009,56.8787276
4,R,ALPES_S,Alpes,14,17339.395,51106.17,"c(6.63651180267334, 46.5147094726562)",6.63651180267334,46.5147094726562,JURIG_S,94.3247258577998,49.4643450
4,R,JURIG_S,Jurigoz,15,6528.1094,72114.08,"c(6.63681793212891, 46.512523651123)",6.63681793212891,46.512523651123,MTSI_E,67.7094887757027,30.5840113
4,R,MTSI_E,Montchoisi,16,45216.06,113382.1,"c(6.63749504089355, 46.5108299255371)",6.63749504089355,46.5108299255371,METAI_E,45.76391062658535,41.0475921
4,R,METAI_E,Métairie,18,13718.313,27563.855,"c(6.64105176925659, 46.509937286377)",6.64105176925659,46.509937286377,PPTAY_E,36.63743826410817,18.7142857
4,R,PPTAY_E,Pierraz-Portay,19,13173.639,54975.523,"c(6.64352416992188, 46.5092964172363)",6.64352416992188,46.5092964172363,RAMUZ_E,57.780149499419814,24.0979678
4,R,RAMUZ_E,C. F. Ramuz,20,22137.904,78748.23,"c(6.64832878112793, 46.5094947814941)",6.64832878112793,46.5094947814941,JOLTT_E,64.246087425796,25.4981515
4,R,JOLTT_E,Joliette,21,7343.425,60141.08,"c(6.65360021591187, 46.509952545166)",6.65360021591187,46.509952545166,PREAU_E,45.15495655927904,24.9948192
4,R,PLY-G_1,"Pully, gare",24,0,180313.62,"c(6.65842819213867, 46.510311126709)",6.65842819213867,46.510311126709,NA,NA,12.7435634
6,A,MALAD_N,Maladière,1,175278.2,0,"c(6.60486888885498, 46.517520904541)",6.60486888885498,46.517520904541,MTOIE_E,91.13040359734062,477.8640141
6,A,MTOIE_E,Montoie,2,107241.625,9345.049,"c(6.60879516601562, 46.5181350708008)",6.60879516601562,46.5181350708008,FIGUI_E,82.45534802880239,35.0166074
6,A,FIGUI_E,Figuiers,3,122777.9,7629.784,"c(6.61212110519409, 46.5170974731445)",6.61212110519409,46.5170974731445,MT-OR_E,49.52055891530666,34.1861671
6,A,MT-OR_E,Mont d'Or,4,80856.79,6038.8457,"c(6.61521196365356, 46.5169219970703)",6.61521196365356,46.5169219970703,FNAY_N,82.68785521160956,29.2317400
6,A,FNAY_N,Fontenay,5,114860.58,9123.109,"c(6.61859798431396, 46.5170631408691)",6.61859798431396,46.5170631408691,LGDOC_N,39.258834239055474,33.0867958
6,A,LGDOC_N,Languedoc,6,53335.906,4194.2163,"c(6.61677122116089, 46.5181198120117)",6.61677122116089,46.5181198120117,M-DUF_N,52.14671889222961,25.9323605
6,A,M-DUF_N,Pont Marc Dufour,7,72311.76,49464.984,"c(6.61804723739624, 46.5190467834473)",6.61804723739624,46.5190467834473,CECIL_N,131.19742430092109,31.9846358
6,A,CECIL_N,Cécil,8,71975.97,127632.7,"c(6.62306213378906, 46.520881652832)",6.62306213378906,46.520881652832,CH_E,147.78306309287447,68.8672164
6,A,CH_E,Chauderon,9,238888.36,209852.12,"c(6.6259069442749, 46.5232696533203)",6.6259069442749,46.5232696533203,B-AIR_C,104.23769891122278,44.4819202
6,A,B-AIR_C,Bel-Air,10,289944.62,173640.36,"c(6.6296272277832, 46.5219650268555)",6.6296272277832,46.5219650268555,SF_P,146.72930935327025,59.5797215
6,A,SF_P,St-François,11,330791.12,151242.1,"c(6.63352298736572, 46.5193939208984)",6.63352298736572,46.5193939208984,BESS_N,170.62303090467358,70.2546756
6,A,BESS_N,Bessières,12,182646.75,164137.6,"c(6.63750219345093, 46.5209121704102)",6.63750219345093,46.5209121704102,OURS_E,107.10788176054685,46.9275843
6,A,OURS_E,Ours,13,226915.81,140537.44,"c(6.64089822769165, 46.5212440490723)",6.64089822769165,46.5212440490723,BETHU_N,104.80287495760612,47.1760025
6,A,BETHU_N,Béthusy,14,32038.893,162888.05,"c(6.64678812026978, 46.5222282409668)",6.64678812026978,46.5222282409668,ALLIE_N,43.7956691886251,36.0615168
6,A,ALLIE_N,Allières,15,19149.318,94693.72,"c(6.64760684967041, 46.524097442627)",6.64760684967041,46.524097442627,VROSS_N,44.70314619638944,27.4972085
6,A,VROSS_N,Virgile-Rossel,16,25892.5,126970.06,"c(6.6484899520874, 46.5261192321777)",6.6484899520874,46.5261192321777,VALNT_N,55.467534500300005,28.5836638
6,A,VALNT_N,Vallonnette,17,47079.69,169721.03,"c(6.64853382110596, 46.528450012207)",6.64853382110596,46.528450012207,VRUFF_N,53.085618135809874,32.1926017
6,A,VRUFF_N,Victor-Ruffy,18,3869.1743,43263.31,"c(6.64846992492676, 46.5319213867188)",6.64846992492676,46.5319213867188,SALA_A,105.94997652704606,21.8765815
6,A,SALA_A,Sallaz,19,464810.25,189801.03,"c(6.64670181274414, 46.5325126647949)",6.64670181274414,46.5325126647949,ST-ET_E,95.45078451882846,65.0080330
6,A,ST-ET_E,St-Etienne,20,18554.377,40939.637,"c(6.64958810806274, 46.5348167419434)",6.64958810806274,46.5348167419434,VALMT_E,72.22925821301527,20.1564592
6,A,VALMT_E,Valmont,21,42443.77,190130.06,"c(6.65548801422119, 46.5351982116699)",6.65548801422119,46.5351982116699,FOYER_E,62.58960943835509,33.3200460
6,A,FOYER_E,Foyer,22,9224.054,127628.11,"c(6.65982818603516, 46.5334281921387)",6.65982818603516,46.5334281921387,BOVRE_N,80.27681561322728,30.4187878
6,A,BOVRE_N,Boveresses,23,9971.898,238812.89,"c(6.6641092300415, 46.5357704162598)",6.6641092300415,46.5357704162598,PSECH_B,45.21432309383013,30.9076496
6,A,PSECH_B,Praz-Séchaud,24,0,311092.66,"c(6.66701698303223, 46.5375442504883)",6.66701698303223,46.5375442504883,NA,NA,12.0704118
6,R,PSECH_B,Praz-Séchaud,1,285332.9,0,"c(6.66701698303223, 46.5375442504883)",6.66701698303223,46.5375442504883,BOVRE_S,94.88661195044172,376.9441932
6,R,BOVRE_S,Boveresses,2,219289.58,13973.685,"c(6.66292190551758, 46.5349349975586)",6.66292190551758,46.5349349975586,FOYER_O,62.428190585713914,34.2968007
6,R,FOYER_O,Foyer,3,101447.59,7277.79,"c(6.65968322753906, 46.5335655212402)",6.65968322753906,46.5335655212402,VALMT_O,67.00679525377659,23.2920206
6,R,VALMT_O,Valmont,4,214020.95,23600.932,"c(6.65536880493164, 46.5353164672852)",6.65536880493164,46.5353164672852,ST-ET_O,81.5607410697954,31.7909937
6,R,ST-ET_O,St-Etienne,5,31431.955,29715.176,"c(6.64849805831909, 46.5344657897949)",6.64849805831909,46.5344657897949,SALA_B,97.2997731361965,23.9799838
6,R,SALA_B,Sallaz,6,166759.53,439965.84,"c(6.64670181274414, 46.5325126647949)",6.64670181274414,46.5325126647949,VRUFF_S,89.65073529411765,65.2413101
6,R,VRUFF_S,Victor-Ruffy,7,32928.715,7835.7256,"c(6.64838695526123, 46.531379699707)",6.64838695526123,46.531379699707,VALNT_S,54.30885957136152,22.0430225
6,R,VALNT_S,Vallonnette,8,141871.78,39629.203,"c(6.6484808921814, 46.5285377502441)",6.6484808921814,46.5285377502441,VROSS_S,53.12384950329831,34.6556552
6,R,VROSS_S,Virgile-Rossel,9,99557.78,24664.764,"c(6.64842414855957, 46.526180267334)",6.64842414855957,46.526180267334,ALLIE_S,45.89101243709749,29.4067739
6,R,ALLIE_S,Allières,10,55944.734,19608.008,"c(6.6474289894104, 46.5238151550293)",6.6474289894104,46.5238151550293,BETHU_O,73.456543274244,25.6879775
6,R,BETHU_O,Béthusy,11,81158.59,47030.043,"c(6.64606904983521, 46.5214958190918)",6.64606904983521,46.5214958190918,OURS_O,83.50526645114194,36.6084463
6,R,OURS_O,Ours,12,60284.984,101796.39,"c(6.64134120941162, 46.5212478637695)",6.64134120941162,46.5212478637695,BESS_S,148.2378938575195,52.7196006
6,R,BESS_S,Bessières,13,103182.19,143309.62,"c(6.63726711273193, 46.520938873291)",6.63726711273193,46.520938873291,SF_O,181.6845662100457,68.9550213
6,R,SF_O,St-François,14,138454.22,276938.25,"c(6.63294792175293, 46.5195503234863)",6.63294792175293,46.5195503234863,B-AIR_O,145.73275186713323,83.7573386
6,R,SF_O,St-François,14,138454.22,276938.25,"c(6.63294792175293, 46.5195503234863)",6.63294792175293,46.5195503234863,SF_P,223.63333333333333,83.7573386
6,R,B-AIR_O,Bel-Air,15,181135.27,159284.78,"c(6.62830305099487, 46.5225219726562)",6.62830305099487,46.5225219726562,CH_O,79.62888616252056,40.6821149
6,R,CH_O,Chauderon,16,118765.484,177081.4,"c(6.6256799697876, 46.5235748291016)",6.6256799697876,46.5235748291016,BOST_O,73.93514228987425,52.2503076
6,R,CH_O,Chauderon,16,118765.484,177081.4,"c(6.6256799697876, 46.5235748291016)",6.6256799697876,46.5235748291016,PT-CH_S,78.27524208464803,52.2503076
6,R,PT-CH_S,Pont Chauderon,17,113816.33,27919.137,"c(6.62442207336426, 46.5231704711914)",6.62442207336426,46.5231704711914,CECIL_S,76.30281728221489,34.0251601
6,R,CECIL_S,Cécil,18,72426.2,101245.195,"c(6.62272596359253, 46.5207176208496)",6.62272596359253,46.5207176208496,M-DUF_S,90.79241457612456,30.3960688
6,R,M-DUF_S,Pont Marc Dufour,19,37176.07,75241.39,"c(6.6181640625, 46.5190582275391)",6.6181640625,46.5190582275391,LGDOC_S,52.18205454594697,29.7668685
6,R,LGDOC_S,Languedoc,20,3833.1719,55229.504,"c(6.61732387542725, 46.5177459716797)",6.61732387542725,46.5177459716797,FNAY_O,52.15570014911211,23.8911789
6,R,FNAY_O,Fontenay,21,5272.689,93613.89,"c(6.61831617355347, 46.5167541503906)",6.61831617355347,46.5167541503906,MT-OR_O,46.77920138983143,33.3330622
6,R,MT-OR_O,Mont d'Or,22,5495.879,69416.51,"c(6.61506795883179, 46.5169563293457)",6.61506795883179,46.5169563293457,FIGUI_O,48.78335459703032,24.1840984
6,R,FIGUI_O,Figuiers,23,2845.0408,105947.766,"c(6.61183404922485, 46.5171203613281)",6.61183404922485,46.5171203613281,MTOIE_O,68.63037225960495,31.5103016
6,R,MTOIE_O,Montoie,24,3169.646,86897.72,"c(6.60832023620605, 46.5185279846191)",6.60832023620605,46.5185279846191,MALAD_N,73.36501745581496,30.9617701
6,R,MALAD_N,Maladière,25,0,146957.39,"c(6.60486888885498, 46.517520904541)",6.60486888885498,46.517520904541,NA,NA,12.9539876
7,A,SF_O,St-François,1,240627.86,851.3696,"c(6.63294792175293, 46.5195503234863)",6.63294792175293,46.5195503234863,B-AIR_N,141.86184180533394,67.0682041
7,A,B-AIR_N,Bel-Air,2,321185.2,219211.5,"c(6.62915277481079, 46.5223045349121)",6.62915277481079,46.5223045349121,RIP_N,141.72786930070407,73.0593116
7,A,RIP_N,Riponne-M. Béjart,3,232721.19,54673.29,"c(6.63237905502319, 46.5235939025879)",6.63237905502319,46.5235939025879,TNEL_E,91.922664693484,42.1590517
7,A,RIP_N,Riponne-M. Béjart,3,232721.19,54673.29,"c(6.63237905502319, 46.5235939025879)",6.63237905502319,46.5235939025879,TNEL_N,81.97393689986282,42.1590517
7,A,TNEL_E,Tunnel,4,82338.625,99309.49,"c(6.63489198684692, 46.5255393981934)",6.63489198684692,46.5255393981934,NORD_E,81.65336205155819,49.3476165
7,A,NORD_E,Place du Nord,5,55841.52,99146.516,"c(6.6378960609436, 46.5242347717285)",6.6378960609436,46.5242347717285,OURS_E,131.29353310565165,32.9090989
7,A,OURS_E,Ours,6,567178.4,86301.97,"c(6.64089822769165, 46.5212440490723)",6.64089822769165,46.5212440490723,BETHU_E,89.80518278574733,56.0837501
7,A,BETHU_E,Béthusy,7,46205.9,143166.3,"c(6.64697599411011, 46.5218276977539)",6.64697599411011,46.5218276977539,FAUCO_E,65.98545710949034,33.4092682
7,A,FAUCO_E,Fauconnières,8,11606.749,98972.07,"c(6.64989614486694, 46.5253715515137)",6.64989614486694,46.5253715515137,PCHLY_E,77.65273092103813,27.7451248
7,A,PCHLY_E,Pont de Chailly,9,118135.18,480875.38,"c(6.65187883377075, 46.5261077880859)",6.65187883377075,46.5261077880859,CHLYV_E,75.68236773595729,49.8290446
7,A,CHLYV_E,Chailly-Village,10,14170.902,205132.83,"c(6.65519285202026, 46.5231628417969)",6.65519285202026,46.5231628417969,CDRTT_E,51.7735274652548,35.1588713
7,A,CDRTT_E,Coudrette,11,2238.2478,77505.03,"c(6.65908908843994, 46.5223617553711)",6.65908908843994,46.5223617553711,ROS_E,61.93097134284895,24.7261196
7,A,ROS_E,Rosiaz,13,2682.379,113911.47,"c(6.6623067855835, 46.5215072631836)",6.6623067855835,46.5215072631836,VVERT_T,117.8337416948105,25.9968673
7,A,VVERT_T,"Pully, Val-Vert",14,0,296237.72,"c(6.66709804534912, 46.5218467712402)",6.66709804534912,46.5218467712402,NA,NA,14.2978611
7,R,VVERT_T,"Pully, Val-Vert",1,300420.53,0,"c(6.66709804534912, 46.5218467712402)",6.66709804534912,46.5218467712402,ROS_O,125.5514224641354,518.3792647
7,R,ROS_O,Rosiaz,2,84511.59,5066.399,"c(6.66243696212769, 46.5215454101562)",6.66243696212769,46.5215454101562,CDRTT_O,60.98865138827677,26.3309681
7,R,CDRTT_O,Coudrette,4,82894.9,4337.169,"c(6.65784788131714, 46.5225563049316)",6.65784788131714,46.5225563049316,CHLYV_O,47.86646243360589,26.3233363
7,R,CHLYV_O,Chailly-Village,5,189440.81,14098.16,"c(6.65508604049683, 46.5233383178711)",6.65508604049683,46.5233383178711,PCHLY_O,94.26802715091678,32.8592775
7,R,PCHLY_O,Pont de Chailly,6,588797.4,91783.38,"c(6.65190076828003, 46.5263862609863)",6.65190076828003,46.5263862609863,FAUCO_O,76.59209599295464,54.8009520
7,R,FAUCO_O,Fauconnières,7,93841.65,16006.258,"c(6.64962196350098, 46.5244979858398)",6.64962196350098,46.5244979858398,BETHU_O,86.09878907970057,32.6051079
7,R,BETHU_O,Béthusy,8,100522.4,87429.72,"c(6.64606904983521, 46.5214958190918)",6.64606904983521,46.5214958190918,OURS_O,88.27341376425521,38.4489872
7,R,OURS_O,Ours,9,61098.133,369619.38,"c(6.64134120941162, 46.5212478637695)",6.64134120941162,46.5212478637695,BESS_S,149.02931689642983,57.6207124
7,R,BESS_S,Bessières,10,76184.45,253880.08,"c(6.63726711273193, 46.520938873291)",6.63726711273193,46.520938873291,SF_O,129.29777217875613,68.8464784
7,R,SF_O,St-François,11,3149.456,455919.3,"c(6.63294792175293, 46.5195503234863)",6.63294792175293,46.5195503234863,B-AIR_O,149.64040190375462,28.1607688
8,A,VERRI_O,Verrière,1,139249.38,0,"c(6.67029285430908, 46.5060920715332)",6.67029285430908,46.5060920715332,VIGNE_O,73.37714072970961,321.4975404
8,A,VIGNE_O,Vignes,3,78366.08,3624.295,"c(6.66528701782227, 46.5072441101074)",6.66528701782227,46.5072441101074,PPORT_O,49.405620247780085,25.9145570
8,A,PPORT_O,"Pully, port",4,40358.027,4184.798,"c(6.66060400009155, 46.5067176818848)",6.66060400009155,46.5067176818848,SOMAI_O,45.02150794916786,20.1644069
8,A,SOMAI_O,Somais,5,97535.484,14840.565,"c(6.65741109848022, 46.5067481994629)",6.65741109848022,46.5067481994629,CNIER_O,57.32723136625184,26.1106503
8,A,CNIER_O,Châtaignier,6,40310.027,3887.4717,"c(6.65310287475586, 46.5064315795898)",6.65310287475586,46.5064315795898,VRNEY_O,35.18245088066813,20.5425666
8,A,VRNEY_O,Verney,7,38927,4410.7944,"c(6.64957189559937, 46.5064964294434)",6.64957189559937,46.5064964294434,BNIER_O,27.756993334582543,20.0871835
8,A,BNIER_O,Bourdonnière,8,22726.777,3404.3162,"c(6.64701795578003, 46.5065231323242)",6.64701795578003,46.5065231323242,THALD_O,54.56462147981583,16.4629119
8,A,THALD_O,Tour Haldimand,9,56593.53,9989.588,"c(6.64177799224854, 46.5066757202148)",6.64177799224854,46.5066757202148,DENAN_O,36.24407088173885,23.7596370
8,A,DENAN_O,Denantou,11,23465.582,2703.7231,"c(6.63924598693848, 46.5078659057617)",6.63924598693848,46.5078659057617,MUSEO_O,64.21759096680083,19.5414101
8,A,MUSEO_O,Musée Olympique,12,41453.53,49320.918,"c(6.6352801322937, 46.5099601745605)",6.6352801322937,46.5099601745605,MTSI_N,80.29257314328582,29.0640482
8,A,MTSI_N,Montchoisi,13,173718.28,40899.43,"c(6.63729000091553, 46.511474609375)",6.63729000091553,46.511474609375,JURIG_N,53.914183903118634,41.1757850
8,A,JURIG_N,Jurigoz,14,63561.516,27068.072,"c(6.63635587692261, 46.5129356384277)",6.63635587692261,46.5129356384277,ALPES_N,88.22048657628208,61.8138999
8,A,ALPES_N,Alpes,15,65476.98,38202.75,"c(6.63689517974854, 46.5152587890625)",6.63689517974854,46.5152587890625,GTE_N,94.4379026058373,32.1237072
8,A,GTE_N,Georgette,16,96621.84,128906.375,"c(6.63794422149658, 46.517463684082)",6.63794422149658,46.517463684082,SF_O,168.26018875448625,65.5552316
8,A,SF_O,St-François,17,197478.03,282177.66,"c(6.63294792175293, 46.5195503234863)",6.63294792175293,46.5195503234863,B-AIR_N,141.4116144821899,77.3482653
8,A,B-AIR_N,Bel-Air,18,402795.06,183300.53,"c(6.62915277481079, 46.5223045349121)",6.62915277481079,46.5223045349121,RIP_N,143.3787218205019,75.2195472
8,A,RIP_N,Riponne-M. Béjart,19,452291.06,88632.38,"c(6.63237905502319, 46.5235939025879)",6.63237905502319,46.5235939025879,TNEL_N,131.6169422255248,46.4560293
8,A,TNEL_N,Tunnel,20,65328.703,77334.18,"c(6.6344780921936, 46.5261993408203)",6.6344780921936,46.5261993408203,MEMIS_N,52.94127953278471,39.7177623
8,A,MEMIS_N,Mémise,21,54029.766,92453.63,"c(6.63305902481079, 46.5278015136719)",6.63305902481079,46.5278015136719,GBORD_N,55.47379877886912,31.7943987
8,A,GBORD_N,Grande-Borde,22,50284.9,183976.97,"c(6.63193321228027, 46.5298881530762)",6.63193321228027,46.5298881530762,VMOUL_M,59.832988157824865,32.8381471
8,A,VMOUL_M,Vieux-Moulin,23,31817.367,107734.53,"c(6.62981176376343, 46.5322570800781)",6.62981176376343,46.5322570800781,ROUVR_N,73.78891951488423,32.0973129
8,A,ROUVR_N,Rouvraie,24,40496.473,99687.14,"c(6.63181495666504, 46.5325698852539)",6.63181495666504,46.5325698852539,MOTTE_N,54.37785556374355,37.7229730
8,A,MOTTE_N,Motte,25,15914.256,74040.836,"c(6.63347911834717, 46.5337600708008)",6.63347911834717,46.5337600708008,FORET_N,59.14869859243532,26.0947995
8,A,FORET_N,Forêt,26,50590.633,196461.38,"c(6.63342094421387, 46.5358734130859)",6.63342094421387,46.5358734130859,BELVO_N,75.59431267199581,37.4493460
8,A,BELVO_N,Bellevaux,27,36076.043,138523.45,"c(6.63373613357544, 46.5392646789551)",6.63373613357544,46.5392646789551,GGETT_N,45.59393844056421,36.7375966
8,A,GGETT_N,Grangette,28,5971.703,58764.023,"c(6.63312578201294, 46.5416641235352)",6.63312578201294,46.5416641235352,RIONZ_N,38.28439597315436,22.7799801
8,A,RIONZ_N,Rionzi,30,21586.352,78200.31,"c(6.63269376754761, 46.5435485839844)",6.63269376754761,46.5435485839844,MARTI_N,46.86794579434353,25.1565122
8,A,MARTI_N,Martines,31,9780.981,28797.701,"c(6.63198089599609, 46.5467758178711)",6.63198089599609,46.5467758178711,COTES_N,48.01766617739568,18.1407303
8,A,COTES_N,Côtes,32,12752.158,58759.566,"c(6.63164615631104, 46.549991607666)",6.63164615631104,46.549991607666,PMONT_N,77.09530299853219,22.4586129
8,A,PMONT_N,Petit-Mont,33,14667.658,104540.7,"c(6.63477516174316, 46.5543975830078)",6.63477516174316,46.5543975830078,COPOP_N,45.1870675193961,27.5446897
8,A,COPOP_N,Coppoz-Poste,34,8444.455,75147.68,"c(6.63554286956787, 46.5571632385254)",6.63554286956787,46.5571632385254,COPOZ_N,53.066233323722905,22.1269920
8,A,COPOZ_N,Coppoz,35,1433.112,34451.492,"c(6.63561391830444, 46.5602836608887)",6.63561391830444,46.5602836608887,GMONT_T,83.22030741789949,19.3290436
8,A,GMONT_T,Grand-Mont,36,0,155674.28,"c(6.63278102874756, 46.5630989074707)",6.63278102874756,46.5630989074707,NA,NA,13.3833543
8,R,GMONT_T,Grand-Mont,1,140052.61,0,"c(6.63278102874756, 46.5630989074707)",6.63278102874756,46.5630989074707,GMONT_S,46.12652323174088,406.6261006
8,R,GMONT_S,Grand-Mont,2,27597.715,1378.2042,"c(6.63429880142212, 46.5627326965332)",6.63429880142212,46.5627326965332,COPOZ_S,51.35093281626664,19.5936214
8,R,COPOZ_S,Coppoz,3,31105.57,2085.5977,"c(6.63580799102783, 46.5594673156738)",6.63580799102783,46.5594673156738,COPOP_S,53.20557025702832,24.5187349
8,R,COPOP_S,Coppoz-Poste,4,68068.305,9907.531,"c(6.63547897338867, 46.557056427002)",6.63547897338867,46.557056427002,PMONT_S,49.75525226594017,22.0074148
8,R,PMONT_S,Petit-Mont,5,91192.19,14329.518,"c(6.63467216491699, 46.5543060302734)",6.63467216491699,46.5543060302734,COTES_S,72.78340361998062,27.3557657
8,R,COTES_S,Côtes,6,62644.758,14879.463,"c(6.63158178329468, 46.5499458312988)",6.63158178329468,46.5499458312988,MARTI_S,49.11134684897061,24.3160018
8,R,MARTI_S,Martines,7,27542.674,9942.772,"c(6.63179492950439, 46.5461273193359)",6.63179492950439,46.5461273193359,RIONZ_S,45.71005002750203,19.0066530
8,R,RIONZ_S,Rionzi,8,75934.51,17571.328,"c(6.63274908065796, 46.5433692932129)",6.63274908065796,46.5433692932129,GGETT_S,39.07271203310808,25.1456822
8,R,GGETT_S,Grangette,10,46478.605,8206.749,"c(6.63325119018555, 46.5411987304688)",6.63325119018555,46.5411987304688,BELVO_S,37.880125605128875,21.3379957
8,R,BELVO_S,Bellevaux,11,96331.414,21754.406,"c(6.63360023498535, 46.539623260498)",6.63360023498535,46.539623260498,FORET_S,94.42224139283194,26.1949496
8,R,FORET_S,Forêt,12,205054.1,38419.906,"c(6.63328790664673, 46.535213470459)",6.63328790664673,46.535213470459,MOTTE_S,54.514600925466,36.7445691
8,R,MOTTE_S,Motte,13,130607.33,27500.86,"c(6.63333320617676, 46.5330543518066)",6.63333320617676,46.5330543518066,VMOUL_S,95.98693152117092,40.2783195
8,R,VMOUL_S,Vieux-Moulin,14,115191.67,38793.87,"c(6.62944221496582, 46.5326156616211)",6.62944221496582,46.5326156616211,GBORD_S,72.833249115715,41.6903210
8,R,GBORD_S,Grande-Borde,15,165004.36,34109.707,"c(6.63188409805298, 46.5296821594238)",6.63188409805298,46.5296821594238,MEMIS_S,58.18450164876077,39.4186325
8,R,MEMIS_S,Mémise,16,85085.38,40386.664,"c(6.63331699371338, 46.5271186828613)",6.63331699371338,46.5271186828613,TNEL_S,51.95230626080021,30.5967184
8,R,TNEL_S,Tunnel,17,48965.383,71543.35,"c(6.63404178619385, 46.5257377624512)",6.63404178619385,46.5257377624512,RIP_S,124.25090608677114,66.0062209
8,R,RIP_S,Riponne-M. Béjart,18,80202.95,490241.06,"c(6.63201904296875, 46.5233039855957)",6.63201904296875,46.5233039855957,B-AIR_D,124.9729405811383,71.3267242
8,R,B-AIR_D,Bel-Air,19,80458.46,327953.03,"c(6.62910890579224, 46.5226287841797)",6.62910890579224,46.5226287841797,SF_S,188.7797889588815,73.5711775
8,R,SF_S,St-François,20,260366.2,161283.84,"c(6.6344780921936, 46.5191993713379)",6.6344780921936,46.5191993713379,GTE_S,104.30187113526247,71.0532653
