"stop_names","label","line_nbr","direction","passengers_in","passengers_out","travel_time","stopping_time","flow_l_in","flow_l_out","sigma_in","transferts_in","transferts_in%","diff_in","err_in%","sigma_out","transferts_out","transferts_out%","diff_out","err_out%"
"S4_A_MGOUL_N","Mont-Goulin",4,"A",1075.6024,81643.32,27.9611108155557,25.0167314,1124.04396842105,81594.878431579,1124.044,0,0,0,0,81623.202,0,0,28.324,0.035
"S4_A_CDRAI_N","Coudraie",4,"A",0,168540.39,NA,8.5839496,0,168491.948431579,0,0,NA,0,NA,155418.2,13128.208,7.792,54.46,0.032
"S4_R_CDRAI_N","Coudraie",4,"R",131503.94,0,60.4980685323625,559.0884626,130416.205423684,0,130416.205,0,0,0,0,0,0,NA,0,NA
"S4_R_CDRAI_B","Coudraie",4,"R",52520.906,1895.5259,42.2559490715001,30.5438957,51433.1714236842,2983.26047631579,15472.132,35946.7,69.89,-14.339,-0.028,2984.296,0,0,1.036,0.035
"S4_R_MGOUL_S","Mont-Goulin",4,"R",75860.94,1612.5581,53.4200155633372,26.3672023,74773.2054236842,2700.29267631579,74773.205,0,0,0,0,2701.23,0,0,0.937,0.035
"S4_R_RAPIL_S","Rapille",4,"R",106390.73,4781.2085,48.0016394809237,29.6141682,105302.995423684,5868.94307631579,105302.995,0,0,0,0,5870.98,0,0,2.037,0.035
"S4_R_BETHA_S","Béthanie",4,"R",123994.89,10185.688,77.845602334306,30.0050574,122907.155423684,11273.4225763158,122907.155,0,0,0,0,11277.336,0,0,3.913,0.035
"S4_R_DRANS_S","Dranse",4,"R",124927.25,18156.03,119.578072443221,34.6017785,123839.515423684,19243.7645763158,123839.515,0,0,0,0,19250.444,0,0,6.679,0.035
"S4_R_ECOMM_S","Ecole Commerce",4,"R",90554.234,47500.562,111.192298067566,35.0863425,89466.4994236842,48588.2965763158,89466.499,0,0,0,0,48605.163,0,0,16.866,0.035
"S4_R_SROCH_E","St-Roch",4,"R",38361.547,86444.83,73.8226232516753,66.6317253,37273.8124236842,87532.5645763158,24709.53,12751.457,34.21,187.175,0.502,36201.605,51103.048,58.382,-227.912,-0.26
"S4_R_ALE_O","Chauderon-Ale",4,"R",29686.598,147982.9,134.876067781519,42.482051,28598.8634236842,149070.634576316,28598.863,0,0,0,0,146701.513,2422.197,1.625,53.075,0.036
"S4_R_B-AIR_C","Bel-Air",4,"R",204399.62,234694.16,153.051309041835,56.3419069,203311.885423684,235781.894576316,128040.356,75225.645,37,-45.884,-0.023,169901.406,65840.447,27.924,-40.042,-0.017
"S4_R_SF_S","St-François",4,"R",247394.69,158141.9,101.579563713609,64.8041835,246306.955423684,159229.634576316,243316.729,3012.618,1.223,22.392,0.009,131048.833,28266.981,17.752,86.179,0.054
"S4_R_GTE_S","Georgette",4,"R",91463.33,51441.586,88.9473268943001,56.8787276,90375.5954236842,52529.3205763158,81985.498,8388.14,9.281,-1.957,-0.002,20927.715,31615.3,60.186,13.694,0.026
"S4_R_ALPES_S","Alpes",4,"R",17339.395,51106.17,94.3247258577998,49.464345,16251.6604236842,52193.9045763158,16251.66,0,0,0,0,52212.022,0,0,18.117,0.035
"S4_R_JURIG_S","Jurigoz",4,"R",6528.1094,72114.08,67.7094887757027,30.5840113,5440.37482368421,73201.8145763158,5440.375,0,0,0,0,73227.224,0,0,25.409,0.035
"S4_R_MTSI_E","Montchoisi",4,"R",45216.06,113382.1,45.7639106265853,41.0475921,44128.3254236842,114469.834576316,40446.175,3724.696,8.441,42.546,0.096,98642.255,15921.174,13.909,93.594,0.082
"S4_R_METAI_E","Métairie",4,"R",13718.313,27563.855,36.6374382641082,18.7142857,12630.5784236842,28651.5895763158,12630.578,0,0,0,0,28661.535,0,0,9.945,0.035
"S4_R_PPTAY_E","Pierraz-Portay",4,"R",13173.639,54975.523,57.7801494994198,24.0979678,12085.9044236842,56063.2575763158,12085.904,0,0,0,0,56082.718,0,0,19.46,0.035
"S4_R_RAMUZ_E","C. F. Ramuz",4,"R",22137.904,78748.23,64.246087425796,25.4981515,21050.1694236842,79835.9645763158,21050.169,0,0,0,0,79863.677,0,0,27.712,0.035
"S4_R_JOLTT_E","Joliette",4,"R",7343.425,60141.08,45.154956559279,24.9948192,6255.69042368421,61228.8145763158,6255.69,0,0,0,0,61091.162,156.525,0.256,18.872,0.031
"S4_R_PLY-G_1","Pully, gare",4,"R",0,180313.62,NA,12.7435634,0,181401.354576316,0,0,NA,0,NA,171562.021,9899.18,5.457,59.846,0.033
"S6_A_MALAD_N","Maladière",6,"A",175278.2,0,91.1304035973406,477.8640141,175450.364123913,0,175450.364,0,0,0,0,0,0,NA,0,NA
"S6_A_MTOIE_E","Montoie",6,"A",107241.625,9345.049,82.4553480288024,35.0166074,107413.789123913,9172.88487608696,107413.455,0.326,0,-0.008,0,9176.069,0,0,3.184,0.035
"S6_A_FIGUI_E","Figuiers",6,"A",122777.9,7629.784,49.5205589153067,34.1861671,122950.064123913,7457.61987608696,122950.064,0,0,0,0,7460.209,0,0,2.589,0.035
"S6_A_MT-OR_E","Mont d'Or",6,"A",80856.79,6038.8457,82.6878552116096,29.23174,81028.954123913,5866.68157608696,81028.954,0,0,0,0,5868.718,0,0,2.036,0.035
"S6_A_FNAY_N","Fontenay",6,"A",114860.58,9123.109,39.2588342390555,33.0867958,115032.744123913,8950.94487608696,115032.744,0,0,0,0,8954.052,0,0,3.107,0.035
"S6_A_LGDOC_N","Languedoc",6,"A",53335.906,4194.2163,52.1467188922296,25.9323605,53508.0701239131,4022.05217608696,53508.07,0,0,0,0,4023.448,0,0,1.396,0.035
"S6_A_M-DUF_N","Pont Marc Dufour",6,"A",72311.76,49464.984,131.197424300921,31.9846358,72483.924123913,49292.8198760869,72483.924,0,0,0,0,49309.93,0,0,17.11,0.035
"S6_A_CECIL_N","Cécil",6,"A",71975.97,127632.7,147.783063092874,68.8672164,72148.134123913,127460.535876087,21644.44,116295.217,161.19,65791.523,91.19,38251.434,89509.444,70.225,300.342,0.236
"S6_A_CH_E","Chauderon",6,"A",238888.36,209852.12,104.237698911223,44.4819202,239060.524123913,209679.955876087,229832.702,9233.948,3.863,6.126,0.003,62925.822,149107.944,71.112,2353.81,1.123
"S6_A_B-AIR_C","Bel-Air",6,"A",289944.62,173640.36,146.72930935327,59.5797215,290116.784123913,173468.195876087,290116.784,0,0,0,0,52058.523,123991.427,71.478,2581.754,1.488
"S6_A_SF_P","St-François",6,"A",330791.12,151242.1,170.623030904674,70.2546756,330963.284123913,151069.935876087,325561.609,5400.894,1.632,-0.781,0,45336.713,108287.978,71.681,2554.755,1.691
"S6_A_BESS_N","Bessières",6,"A",182646.75,164137.6,107.107881760547,46.9275843,182818.914123913,163965.435876087,164391.05,18423.123,10.077,-4.741,-0.003,49206.706,118862.95,72.493,4104.22,2.503
"S6_A_OURS_E","Ours",6,"A",226915.81,140537.44,104.802874957606,47.1760025,227087.974123913,140365.275876087,227087.932,0.043,0,0.001,0,77574.164,62876.666,44.795,85.554,0.061
"S6_A_BETHU_N","Béthusy",6,"A",32038.893,162888.05,43.7956691886251,36.0615168,32211.057123913,162715.885876087,31794.389,416.429,1.293,-0.239,-0.001,121225.291,41526.552,25.521,35.957,0.022
"S6_A_ALLIE_N","Allières",6,"A",19149.318,94693.72,44.7031461963894,27.4972085,19321.482123913,94521.555876087,19321.482,0,0,0,0,94554.366,0,0,32.81,0.035
"S6_A_VROSS_N","Virgile-Rossel",6,"A",25892.5,126970.06,55.4675345003,28.5836638,26064.664123913,126797.895876087,26064.664,0,0,0,0,126841.91,0,0,44.014,0.035
"S6_A_VALNT_N","Vallonnette",6,"A",47079.69,169721.03,53.0856181358099,32.1926017,47251.854123913,169548.865876087,47251.854,0,0,0,0,169607.72,0,0,58.854,0.035
"S6_A_VRUFF_N","Victor-Ruffy",6,"A",3869.1743,43263.31,105.949976527046,21.8765815,4041.33842391304,43091.145876087,4041.338,0,0,0,0,43106.104,0,0,14.958,0.035
"S6_A_SALA_A","Sallaz",6,"A",464810.25,189801.03,95.4507845188285,65.008033,464982.414123913,189628.865876087,464982.413,0.001,0,0,0,56908.407,134602.738,70.982,1882.279,0.993
"S6_A_ST-ET_E","St-Etienne",6,"A",18554.377,40939.637,72.2292582130153,20.1564592,18726.541123913,40767.472876087,18726.541,0,0,0,0,40781.624,0,0,14.151,0.035
"S6_A_VALMT_E","Valmont",6,"A",42443.77,190130.06,62.5896094383551,33.320046,42615.934123913,189957.895876087,42615.934,0,0,0,0,190023.834,0,0,65.938,0.035
"S6_A_FOYER_E","Foyer",6,"A",9224.054,127628.11,80.2768156132273,30.4187878,9396.21812391304,127455.945876087,9396.217,0.001,0,0,0,122286.713,5211.04,4.089,41.807,0.033
"S6_A_BOVRE_N","Boveresses",6,"A",9971.898,238812.89,45.2143230938301,30.9076496,10144.062123913,238640.725876087,10144.062,0,0,0,0,238723.563,0,0,82.837,0.035
"S6_A_PSECH_B","Praz-Séchaud",6,"A",0,311092.66,NA,12.0704118,0,310920.495876087,0,0,NA,0,NA,311028.423,0,0,107.927,0.035
"S6_R_PSECH_B","Praz-Séchaud",6,"R",285332.9,0,94.8866119504417,376.9441932,285303.292289583,0,285303.292,0,0,0,0,0,0,NA,0,NA
"S6_R_BOVRE_S","Boveresses",6,"R",219289.58,13973.685,62.4281905857139,34.2968007,219259.972289583,14003.2927104167,219259.972,0,0,0,0,14008.154,0,0,4.861,0.035
"S6_R_FOYER_O","Foyer",6,"R",101447.59,7277.79,67.0067952537766,23.2920206,101417.982289583,7307.39771041667,99747.478,1671.266,1.648,0.762,0.001,7309.934,0.001,0,2.537,0.035
"S6_R_VALMT_O","Valmont",6,"R",214020.95,23600.932,81.5607410697954,31.7909937,213991.342289583,23630.5397104167,213991.342,0,0,0,0,23638.742,0,0,8.202,0.035
"S6_R_ST-ET_O","St-Etienne",6,"R",31431.955,29715.176,97.2997731361965,23.9799838,31402.3472895833,29744.7837104167,31402.347,0,0,0,0,29755.109,0,0,10.325,0.035
"S6_R_SALA_B","Sallaz",6,"R",166759.53,439965.84,89.6507352941177,65.2413101,166729.922289583,439995.447710417,85125.293,81448.207,48.85,-156.422,-0.094,439309.759,837.29,0.19,151.601,0.034
"S6_R_VRUFF_S","Victor-Ruffy",6,"R",32928.715,7835.7256,54.3088595713615,22.0430225,32899.1072895833,7865.33331041666,32899.107,0,0,0,0,7868.064,0,0,2.731,0.035
"S6_R_VALNT_S","Vallonnette",6,"R",141871.78,39629.203,53.1238495032983,34.6556552,141842.172289583,39658.8107104167,141842.172,0,0,0,0,39672.577,0,0,13.766,0.035
"S6_R_VROSS_S","Virgile-Rossel",6,"R",99557.78,24664.764,45.8910124370975,29.4067739,99528.1722895833,24694.3717104167,99528.172,0,0,0,0,24702.944,0,0,8.572,0.035
"S6_R_ALLIE_S","Allières",6,"R",55944.734,19608.008,73.456543274244,25.6879775,55915.1262895833,19637.6157104167,55915.126,0,0,0,0,19644.432,0,0,6.816,0.035
"S6_R_BETHU_O","Béthusy",6,"R",81158.59,47030.043,83.5052664511419,36.6084463,81128.9822895833,47059.6507104167,24338.695,57708.03,71.131,917.743,1.131,47057.875,18.145,0.039,16.369,0.035
"S6_R_OURS_O","Ours",6,"R",60284.984,101796.39,148.23789385752,52.7196006,60255.3762895833,101825.997710417,49906.387,10345.378,17.169,-3.611,-0.006,101346.628,517.753,0.508,38.383,0.038
"S6_R_BESS_S","Bessières",6,"R",103182.19,143309.62,181.684566210046,68.9550213,103152.582289583,143339.227710417,30945.775,72448.543,70.234,241.736,0.234,60521.935,83824.986,58.48,1007.693,0.703
"S6_R_SF_O","St-François",6,"R",138454.22,276938.25,145.732751867133,83.7573386,138424.612289583,276967.857710417,47453.729,91092.532,65.807,121.649,0.088,223241.797,53716.354,19.394,-9.707,-0.004
"S6_R_B-AIR_O","Bel-Air",6,"R",181135.27,159284.78,79.6288861625206,40.6821149,181105.662289583,159314.387710417,172505.715,8585.033,4.74,-14.914,-0.008,159369.689,0,0,55.301,0.035
"S6_R_CH_O","Chauderon",6,"R",118765.484,177081.4,73.9351422898742,52.2503076,118735.876289583,177111.007710417,106647.519,12071.09,10.166,-17.267,-0.015,97261.04,79706.894,45.004,-143.074,-0.081
"S6_R_PT-CH_S","Pont Chauderon",6,"R",113816.33,27919.137,76.3028172822149,34.0251601,113786.722289583,27948.7447104167,76887.137,36853.077,32.388,-46.508,-0.041,8497.672,19417.718,69.476,-33.355,-0.119
"S6_R_CECIL_S","Cécil",6,"R",72426.2,101245.195,90.7924145761246,30.3960688,72396.5922895833,101274.802710417,72396.575,0.017,0,0,0,41390.226,59545.331,58.796,-339.246,-0.335
"S6_R_M-DUF_S","Pont Marc Dufour",6,"R",37176.07,75241.39,52.182054545947,29.7668685,37146.4622895833,75270.9977104167,37146.462,0,0,0,0,75297.126,0,0,26.128,0.035
"S6_R_LGDOC_S","Languedoc",6,"R",3833.1719,55229.504,52.1557001491121,23.8911789,3803.56418958333,55259.1117104167,3803.564,0,0,0,0,55278.293,0,0,19.181,0.035
"S6_R_FNAY_O","Fontenay",6,"R",5272.689,93613.89,46.7792013898314,33.3330622,5243.08128958334,93643.4977104167,5243.081,0,0,0,0,93676.003,0,0,32.505,0.035
"S6_R_MT-OR_O","Mont d'Or",6,"R",5495.879,69416.51,48.7833545970303,24.1840984,5466.27128958333,69446.1177104167,5466.271,0,0,0,0,69470.224,0,0,24.106,0.035
"S6_R_FIGUI_O","Figuiers",6,"R",2845.0408,105947.766,68.630372259605,31.5103016,2815.43308958334,105977.373710417,2815.433,0,0,0,0,106014.161,0,0,36.787,0.035
"S6_R_MTOIE_O","Montoie",6,"R",3169.646,86897.72,73.365017455815,30.9617701,3140.03828958333,86927.3277104167,3140.038,0,0,0,0,80147.482,6831.68,7.859,51.834,0.06
"S6_R_MALAD_N","Maladière",6,"R",0,146957.39,NA,12.9539876,0,146986.997710417,0,0,NA,0,NA,147038.02,0,0,51.022,0.035
"S7_R_VVERT_T","Pully, Val-Vert",7,"A",300420.53,0,125.551422464135,518.3792647,300364.370709524,0,300363.552,0.816,0,-0.003,0,0,0,NA,0,NA
"S7_R_ROS_O","Rosiaz",7,"A",84511.59,5066.399,60.9886513882768,26.3309681,84455.4307095238,5122.55829047619,84455.392,0.038,0,-0.001,0,1537.301,3667.245,71.59,81.988,1.601
"S7_R_CDRTT_O","Coudrette",7,"A",82894.9,4337.169,47.8664624336059,26.3233363,82838.7407095238,4393.32829047619,82838.741,0,0,0,0,4394.853,0,0,1.525,0.035
"S7_R_CHLYV_O","Chailly-Village",7,"A",189440.81,14098.16,94.2680271509168,32.8592775,189384.650709524,14154.3192904762,189384.651,0,0,0,0,14159.233,0,0,4.914,0.035
"S7_R_PCHLY_O","Pont de Chailly",7,"A",588797.4,91783.38,76.5920959929546,54.800952,588741.240709524,91839.5392904762,588741.241,0,0,0,0,27561.426,64903.283,70.67,625.17,0.681
"S7_R_FAUCO_O","Fauconnières",7,"A",93841.65,16006.258,86.0987890797006,32.6051079,93785.4907095238,16062.4172904762,93785.491,0,0,0,0,16067.993,0,0,5.576,0.035
"S7_R_BETHU_O","Béthusy",7,"A",100522.4,87429.72,88.2734137642552,38.4489872,100466.240709524,87485.8792904762,100466.241,0,0,0,0,29379.519,58124.459,66.439,18.099,0.021
"S7_R_OURS_O","Ours",7,"A",61098.133,369619.38,149.02931689643,57.6207124,61041.9737095238,369675.539290476,61041.974,0,0,0,0,143097.922,226599.404,61.297,21.787,0.006
"S7_R_BESS_S","Bessières",7,"A",76184.45,253880.08,129.297772178756,68.8464784,76128.2907095238,253936.239290476,76128.194,0.095,0,-0.002,0,76207.316,183595.98,72.3,5867.057,2.31
"S7_A_SF_O","St-François",7,"A",243777.316,456770.6696,141.861841805334,67.0682041,243721.156709524,456826.828890476,243720.785,0.365,0,-0.007,0,137095.621,325497.262,71.252,5766.054,1.262
"S7_A_B-AIR_N","Bel-Air",7,"A",321185.2,219211.5,141.727869300704,73.0593116,321129.040709524,219267.659290476,313387.873,7742.023,2.411,0.855,0,219343.772,0,0,76.113,0.035
"S7_A_RIP_N","Riponne-M. Béjart",7,"A",232721.19,54673.29,91.922664693484,42.1590517,232665.030709524,54729.4492904762,232665.031,0,0,0,0,54748.447,0,0,18.998,0.035
"S7_A_TNEL_E","Tunnel",7,"A",82338.625,99309.49,81.6533620515582,49.3476165,82282.4657095238,99365.6492904762,38846.624,43425.324,52.776,-10.518,-0.013,89170.517,10226.749,10.292,31.617,0.032
"S7_A_NORD_E","Place du Nord",7,"A",55841.52,99146.516,131.293533105652,32.9090989,55785.3607095238,99202.6752904762,55785.361,0,0,0,0,99237.111,0,0,34.436,0.035
"S7_A_OURS_E","Ours",7,"A",567178.4,86301.97,89.8051827857473,56.0837501,567122.240709524,86358.1292904762,268003.564,295191.77,52.051,-3926.907,-0.692,79747.413,6662.602,7.715,51.886,0.06
"S7_A_BETHU_E","Béthusy",7,"A",46205.9,143166.3,65.9854571094903,33.4092682,46149.7407095238,143222.459290476,13844.922,41544.697,90.022,9239.878,20.022,143272.175,0,0,49.716,0.035
"S7_A_FAUCO_E","Fauconnières",7,"A",11606.749,98972.07,77.6527309210381,27.7451248,11550.5897095238,99028.2292904762,11550.59,0,0,0,0,99062.604,0,0,34.375,0.035
"S7_A_PCHLY_E","Pont de Chailly",7,"A",118135.18,480875.38,75.6823677359573,49.8290446,118079.020709524,480931.539290476,90330.014,27522.213,23.308,-226.794,-0.192,481097.103,1.386,0,166.95,0.035
"S7_A_CHLYV_E","Chailly-Village",7,"A",14170.902,205132.83,51.7735274652548,35.1588713,14114.7427095238,205188.989290476,14114.743,0,0,0,0,205260.215,0,0,71.226,0.035
"S7_A_CDRTT_E","Coudrette",7,"A",2238.2478,77505.03,61.9309713428489,24.7261196,2182.08850952381,77561.1892904762,2182.089,0,0,0,0,77588.112,0,0,26.923,0.035
"S7_A_ROS_E","Rosiaz",7,"A",2682.379,113911.47,117.83374169481,25.9968673,2626.21970952381,113967.629290476,1610.436,992.939,37.809,-22.845,-0.87,107480.774,6524.986,5.725,38.131,0.033
"S7_A_VVERT_T","Pully, Val-Vert",7,"A",0,296237.72,NA,14.2978611,0,296293.879290476,0,0,NA,0,NA,295952.855,453.938,0.153,112.914,0.038
"S8_A_VERRI_O","Verrière",8,"A",139249.38,0,73.3771407297096,321.4975404,139249.361115625,0,139249.361,0,0,0,0,0,0,NA,0,NA
"S8_A_VIGNE_O","Vignes",8,"A",78366.08,3624.295,49.4056202477801,25.914557,78366.061115625,3624.313884375,78366.061,0,0,0,0,3625.572,0,0,1.258,0.035
"S8_A_PPORT_O","Pully, port",8,"A",40358.027,4184.798,45.0215079491679,20.1644069,40358.008115625,4184.816884375,40358.003,0.005,0,0,0,4186.27,0,0,1.453,0.035
"S8_A_SOMAI_O","Somais",8,"A",97535.484,14840.565,57.3272313662518,26.1106503,97535.465115625,14840.583884375,97535.465,0,0,0,0,13533.275,1341.675,9.041,34.366,0.232
"S8_A_CNIER_O","Châtaignier",8,"A",40310.027,3887.4717,35.1824508806681,20.5425666,40310.008115625,3887.490584375,40310.008,0,0,0,0,1166.652,2788.862,71.739,68.023,1.75
"S8_A_VRNEY_O","Verney",8,"A",38927,4410.7944,27.7569933345825,20.0871835,38926.981115625,4410.813284375,38926.981,0,0,0,0,4412.344,0,0,1.531,0.035
"S8_A_BNIER_O","Bourdonnière",8,"A",22726.777,3404.3162,54.5646214798158,16.4629119,22726.758115625,3404.335084375,22726.758,0,0,0,0,3405.517,0,0,1.182,0.035
"S8_A_THALD_O","Tour Haldimand",8,"A",56593.53,9989.588,36.2440708817388,23.759637,56593.511115625,9989.606884375,56593.511,0,0,0,0,9993.074,0,0,3.467,0.035
"S8_A_DENAN_O","Denantou",8,"A",23465.582,2703.7231,64.2175909668008,19.5414101,23465.563115625,2703.741984375,23465.563,0,0,0,0,2704.681,0,0,0.939,0.035
"S8_A_MUSEO_O","Musée Olympique",8,"A",41453.53,49320.918,80.2925731432858,29.0640482,41453.511115625,49320.936884375,41453.51,0.001,0,0,0,17557.863,31807.207,64.49,44.133,0.089
"S8_A_MTSI_N","Montchoisi",8,"A",173718.28,40899.43,53.9141839031186,41.175785,173718.261115625,40899.448884375,173718.256,0.005,0,0,0,28758.518,12402.784,30.325,261.853,0.64
"S8_A_JURIG_N","Jurigoz",8,"A",63561.516,27068.072,88.2204865762821,61.8138999,63561.497115625,27068.090884375,63561.497,0,0,0,0,27077.487,0,0,9.396,0.035
"S8_A_ALPES_N","Alpes",8,"A",65476.98,38202.75,94.4379026058373,32.1237072,65476.961115625,38202.768884375,65476.961,0,0,0,0,38216.03,0,0,13.261,0.035
"S8_A_GTE_N","Georgette",8,"A",96621.84,128906.375,168.260188754486,65.5552316,96621.821115625,128906.393884375,96621.812,0.009,0,0,0,39033.124,89928.664,69.763,55.394,0.043
"S8_A_SF_O","St-François",8,"A",197478.03,282177.66,141.41161448219,77.3482653,197478.011115625,282177.678884375,197477.999,0.011,0,-0.001,0,198397.393,85053.755,30.142,1273.469,0.451
"S8_A_B-AIR_N","Bel-Air",8,"A",402795.06,183300.53,143.378721820502,75.2195472,402795.041115625,183300.548884375,402794.916,0.123,0,-0.002,0,183364.176,0,0,63.627,0.035
"S8_A_RIP_N","Riponne-M. Béjart",8,"A",452291.06,88632.38,131.616942225525,46.4560293,452291.041115625,88632.398884375,452291.041,0,0,0,0,88663.165,0,0,30.766,0.035
"S8_A_TNEL_N","Tunnel",8,"A",65328.703,77334.18,52.9412795327847,39.7177623,65328.684115625,77334.198884375,64883.121,445.677,0.682,0.114,0,23208.313,66368.902,85.821,12243.016,15.831
"S8_A_MEMIS_N","Mémise",8,"A",54029.766,92453.63,55.4737987788691,31.7943987,54029.747115625,92453.648884375,54029.747,0,0,0,0,92485.742,0,0,32.093,0.035
"S8_A_GBORD_N","Grande-Borde",8,"A",50284.9,183976.97,59.8329881578249,32.8381471,50284.881115625,183976.988884375,50284.881,0,0,0,0,184040.851,0,0,63.862,0.035
"S8_A_VMOUL_M","Vieux-Moulin",8,"A",31817.367,107734.53,73.7889195148842,32.0973129,31817.348115625,107734.548884375,30952.96,864.465,2.717,0.077,0,107771.946,0,0,37.397,0.035
"S8_A_ROUVR_N","Rouvraie",8,"A",40496.473,99687.14,54.3778555637436,37.722973,40496.454115625,99687.158884375,40496.454,0,0,0,0,82729.512,16986.776,17.04,29.129,0.029
"S8_A_MOTTE_N","Motte",8,"A",15914.256,74040.836,59.1486985924353,26.0947995,15914.237115625,74040.854884375,15914.237,0,0,0,0,74063.076,3.47,0.005,25.691,0.035
"S8_A_FORET_N","Forêt",8,"A",50590.633,196461.38,75.5943126719958,37.449346,50590.614115625,196461.398884375,36737.46,13852.659,27.382,-0.495,-0.001,196529.595,0,0,68.196,0.035
"S8_A_BELVO_N","Bellevaux",8,"A",36076.043,138523.45,45.5939384405642,36.7375966,36076.024115625,138523.468884375,10822.807,108132.057,299.734,82878.84,229.734,138552.363,19.184,0.014,48.078,0.035
"S8_A_GGETT_N","Grangette",8,"A",5971.703,58764.023,38.2843959731544,22.7799801,5971.684115625,58764.041884375,5971.684,0,0,0,0,58784.44,0,0,20.398,0.035
"S8_A_RIONZ_N","Rionzi",8,"A",21586.352,78200.31,46.8679457943435,25.1565122,21586.333115625,78200.328884375,21586.333,0,0,0,0,78227.474,0,0,27.145,0.035
"S8_A_MARTI_N","Martines",8,"A",9780.981,28797.701,48.0176661773957,18.1407303,9780.962115625,28797.719884375,9780.962,0,0,0,0,28807.716,0,0,9.996,0.035
"S8_A_COTES_N","Côtes",8,"A",12752.158,58759.566,77.0953029985322,22.4586129,12752.139115625,58759.584884375,12752.139,0,0,0,0,58779.982,0,0,20.397,0.035
"S8_A_PMONT_N","Petit-Mont",8,"A",14667.658,104540.7,45.1870675193961,27.5446897,14667.639115625,104540.718884375,14667.639,0,0,0,0,104577.007,0,0,36.288,0.035
"S8_A_COPOP_N","Coppoz-Poste",8,"A",8444.455,75147.68,53.0662333237229,22.126992,8444.436115625,75147.698884375,2533.331,78524.592,929.897,72613.487,859.897,71895.757,3276.815,4.36,24.873,0.033
"S8_A_COPOZ_N","Coppoz",8,"A",1433.112,34451.492,83.2203074178995,19.3290436,1433.093115625,34451.510884375,1433.093,0,0,0,0,34463.47,0,0,11.959,0.035
"S8_A_GMONT_T","Grand-Mont",8,"A",0,155674.28,NA,13.3833543,0,155674.298884375,0,0,NA,0,NA,155728.337,0,0,54.038,0.035
"S8_R_GMONT_T","Grand-Mont",8,"R",140052.61,0,46.1265232317409,406.6261006,140052.635839394,0,140052.636,0,0,0,0,0,0,NA,0,NA
"S8_R_GMONT_S","Grand-Mont",8,"R",27597.715,1378.2042,51.3509328162666,19.5936214,27597.7408393939,1378.17836060606,26900.144,697.473,2.527,-0.124,0,413.597,57548.968,4175.727,56584.387,4105.738
"S8_R_COPOZ_S","Coppoz",8,"R",31105.57,2085.5977,53.2055702570283,24.5187349,31105.5958393939,2085.57186060606,31105.596,0,0,0,0,2086.296,0,0,0.724,0.035
"S8_R_COPOP_S","Coppoz-Poste",8,"R",68068.305,9907.531,49.7552522659402,22.0074148,68068.3308393939,9907.50516060606,64944.168,3123.315,4.588,-0.848,-0.001,2973.283,14465.384,146.004,7531.162,76.015
"S8_R_PMONT_S","Petit-Mont",8,"R",91192.19,14329.518,72.7834036199806,27.3557657,91192.2158393939,14329.4921606061,91192.216,0,0,0,0,14334.466,0,0,4.974,0.035
