"stop_names","label","line_nbr","direction","passengers_in","passengers_out","travel_time","stopping_time","flow_l_in","flow_l_out"
"S62_R_CAROU_S","Carrouge VD, centre",62,"R",13654.172,3994.6033,119.167837559973,46.8735642,13630.0822984,4018.6930016
"S62_R_MEZ-S_S","Mézières VD, station",62,"R",13655.381,3662.6387,102.561512950095,47.4588663,13631.2912984,3686.7284016
"S62_R_MEZ-V_O","Mézières VD, village",62,"R",44719.586,13277.823,93.7849751165179,83.0579596,44695.4962984,13301.9127016
"S62_R_CX-OR_O","Carrouge VD, Croix d'Or",62,"R",5322.6035,1091.203,42.9801660888495,25.1113042,5298.5137984,1115.2927016
"S62_R_ECORC_O","Carrouge VD, Ecorcheboeuf",62,"R",10334.988,3056.4558,130.8,22.0899782,10310.8982984,3080.5455016
"S62_R_USSRO_S","Ropraz, Ussières",62,"R",3126.6357,517.05194,78.4239165501667,24.4889773,3102.5459984,541.1416416
"S62_R_HOMEJ_S","Ropraz, Home du Jorat",62,"R",3735.879,1663.7324,59.1666403286979,11.8066645,3711.7892984,1687.8221016
"S62_R_CORC_S","Ropraz, Corcelles-Jorat",62,"R",2251.3315,804.35925,130.908437351872,14.4871997,2227.2417984,828.4489516
"S62_R_MPREV_S","Montpreveyres, village",62,"R",22104.646,6143.1367,105.097811487714,61.2463264,22080.5562984,6167.2264016
"S62_R_BALAN_S","Montpreveyres, Balances",62,"R",2188.9717,1616.5217,57.4170814569013,12.2014695,2164.8819984,1640.6114016
"S62_R_RGRAU_S","Montpreveyres, Riau-Graubon",62,"R",4485.4287,779.8551,75.4113789016199,14.88615,4461.3389984,803.9448016
"S62_R_STCAT_S","Lausanne, Ste-Catherine",62,"R",2485.7275,387.9527,44.2178757705073,10.0571316,2461.6377984,412.0424016
"S62_R_CHFON_S","Lausanne, Chalet-Fontaine",62,"R",1764.1825,650.08215,67.6102418207681,11.9080133,1740.0927984,674.1718516
"S62_R_CHT_S","Chalet-à-Gobet",62,"R",7624.783,4326.989,40.8798513951466,39.10471,7600.6932984,4351.0787016
"S62_R_VBOIS_S","Vert-Bois",62,"R",5403.5347,2378.8625,58.6351853315419,16.395779,5379.4449984,2402.9522016
"S62_R_MARIN_S","En Marin",62,"R",10954.861,1534.252,61.8631728717097,21.4190311,10930.7712984,1558.3417016
"S62_R_LION_S","Lion d'Or",62,"R",17364.338,2868.4358,193.928043840839,23.6330725,17340.2482984,2892.5255016
"S62_R_CROIS_B","Epalinges, Croisettes",62,"R",179.88782,245795.42,98.4380165289256,19.5751727,179.88782,245819.5097016
"S64_A_CROIS_A","Epalinges, Croisettes",64,"A",223858.62,0,79.9821307278332,274.7591994,222563.733992955,0
"S64_A_PLANC_N","Planches",64,"A",1875.8145,3625.3882,47.5380556861516,16.4196666,580.928492954546,4920.27420704545
"S64_A_PREYV_N","Pré-d'Yverdon",64,"A",2515.6582,24006.29,117.108023401588,22.9866792,1220.77219295455,25301.1760070455
"S64_A_PERON_N","Perronnaz",64,"A",4032.2205,16613.021,61.9928959465107,28.2620142,2737.33449295455,17907.9070070455
"S64_A_HTE-C_N","Haute Combe",64,"A",1561.004,11301.439,104.809140767825,17.5342666,266.117992954546,12596.3250070455
"S64_A_MATHY_N","Chalet à Matthey",64,"A",2196.9165,57829.66,66.1963642062373,25.4966832,902.030492954546,59124.5460070455
"S64_A_MOLLT_N","Molliettes",64,"A",1291.5479,9278.938,44.46527814119,21.9963955,0,10577.1621140909
"S64_A_VCLB_N","Vers-chez-les-Blanc",64,"A",8181.5107,38965.777,73.9919021994671,28.8898425,6886.62469295455,40260.6630070455
"S64_A_CHEVR_N","Chevreuils",64,"A",2250.9934,26998.299,39.5894461859979,23.6598924,956.107392954546,28293.1850070455
"S64_A_PRAZC_N","Praz-Collet",64,"A",4292.3516,34026.383,57.4917193459067,26.3681296,2997.46559295455,35321.2690070455
"S64_A_CHT_B","Chalet-à-Gobet",64,"A",53.599995,272.3,57.4642857142857,47.6372361,0,2808.47201909091
"S64_A_VULET_N","Vulliette",64,"A",0,705.24994,NA,9.9896194,0,2000.13594704545
"S64_R_CHT_T","Chalet-à-Gobet",64,"R",18971.217,81.04988,58.8618654689785,327.5751921,19370.6029125,81.04988
"S64_R_PRAZC_S","Praz-Collet",64,"R",31279.018,2407.3416,34.9651720542231,28.2254549,31678.4039125,2007.9556875
"S64_R_CHEVR_S","Chevreuils",64,"R",21371.984,1693.9651,76.8431771894094,23.9168405,21771.3699125,1294.5791875
"S64_R_VCLB_S","Vers-chez-les-Blanc",64,"R",42350.375,7862.6265,35.2547435362802,29.7512142,42749.7609125,7463.2405875
"S64_R_MOLLT_S","Molliettes",64,"R",7379.376,974.39307,63.6172936259143,20.9765951,7778.7619125,575.0071575
"S64_R_MATHY_S","Chalet à Matthey",64,"R",48560.863,1792.0409,101.19340682305,24.6722571,48960.2489125,1392.6549875
"S64_R_HTE-C_S","Haute Combe",64,"R",13654.447,2282.957,61.675026123302,15.2650332,14053.8329125,1883.5710875
"S64_R_PERON_O","Perronnaz",64,"R",16846.701,2921.88,105.162844156523,30.4705329,17246.0869125,2522.4940875
"S64_R_PREYV_S","Pré-d'Yverdon",64,"R",16300.326,2601.0352,82.6086524896808,25.0842694,16699.7119125,2201.6492875
"S64_R_PLANC_S","Planches",64,"R",2312.5474,2490.9734,80.5608344198175,13.8711531,2711.9333125,2091.5874875
"S64_R_CROIS_A","Epalinges, Croisettes",64,"R",0,201906.31,NA,19.2528814,0,201506.9240875
"S65_A_SALA_Z","Sallaz",65,"A",128941.52,0,188.695081967213,629.8844045,128533.422615881,0
"S65_A_FOYER_E","Foyer",65,"A",1859.6243,3164.4263,62.8551209861513,28.7310912,1451.52691588095,3572.52368411905
"S65_A_ROVER_E","Lausanne, Rovéréaz",65,"A",168.7872,2078.6555,77.527701674277,11.4121138,0,2726.0630682381
"S65_A_MBLES_E","Montblesson, Centenaire",65,"A",187.81877,2538.774,93.6448470086771,18.1689498,0,3167.1499982381
"S65_A_3CHAS_E","Pully, Trois-Chasseurs",65,"A",350.75262,2552.9587,39.7570776255708,18.5637083,0,3018.4008482381
"S65_A_MTPLY_E","Pully, Monts-de-Pully",65,"A",72.37668,1151.3928,56.163215590743,12.3990868,0,1895.2108882381
"S65_A_RAVES_E","Pully, Ravessoud",65,"A",41.218178,359.7731,67.3107490864799,10.0642509,0,1134.7496902381
"S65_A_CLAIE_E","Savigny, Claie-aux-Moines",65,"A",5523.9717,16050.791,73.7381834345829,52.6435556,5115.87431588095,16458.888384119
"S65_A_PUBLO_E","Savigny, Publoz",65,"A",65.029655,1567.1404,66.1437037037037,9.2672989,0,2318.3055132381
"S65_A_ANCPO_E","Savigny, ancienne poste",65,"A",1037.7198,7586.7153,91.8555555555556,27.9202963,629.622415880952,7994.81268411905
"S65_A_SAV_E","Savigny, centre",65,"A",8858.52,31897.71,157.776799044491,65.813037,8450.42261588095,32305.807384119
"S65_A_PPEL_E","Forel (Lavaux), Pra Pélisson",65,"A",389.72,1002.7835,62.989037037037,15.2454464,0,1429.2582682381
"S65_A_CONFR_E","Forel (Lavaux), Les Confréries",65,"A",723.6864,1697.2261,115.787524077641,16.6751111,315.589015880952,2105.32348411905
"S65_A_FOREL_Y","Forel (Lavaux), Cornes de Cerf",65,"A",10335.305,25688.562,128.530457981325,76.5372648,9927.20761588095,26096.659384119
"S65_A_CASAR_N","Forel (Lavaux), Casard",65,"A",210.51819,616.3553,58.5613879003559,8.809545,0,1222.0318782381
"S65_A_ESSER_N","Essertes, Le Pralet",65,"A",443.4768,6651.635,112.449184441656,25.4980724,35.3794158809524,7059.73238411905
"S65_A_AUBER_N","Servion, Clos de l'Auberge",65,"A",3500.1606,8161.4463,65.6040595399188,27.9203265,3092.06321588095,8569.54368411905
"S65_A_GROUG_N","Servion, Grange Rouge",65,"A",4039.2795,1571.0974,85.6674282812897,21.5783194,3631.18211588095,1979.19478411905
"S65_A_PJOR_N","Mézières VD, Praz Joret",65,"A",100.96391,421.69482,76.022086824067,9.8207667,0,1136.9256782381
"S65_A_GRRU_N","Mézières VD, centre médical",65,"A",156.03828,5343.9287,85.4739781670475,26.5310993,0,6004.0851882381
"S65_A_MEZ-V_N","Mézières VD, village",65,"A",309.17877,24324.553,55.9499618999238,39.9291698,0,24831.5689982381
"S65_A_MEZ-S_N","Mézières VD, station",65,"A",0,5747.957,NA,15.8742697,0,6156.05438411905
"S65_R_MEZ-S_N","Mézières VD, station",65,"R",7347.26,0,112.637428243398,695.4516575,7580.44060107143,0
"S65_R_MEZ-V_O","Mézières VD, village",65,"R",22332.068,641.7577,90.7775992655497,63.3021814,22565.2486010714,408.577098928572
"S65_R_GRRU_S","Mézières VD, centre médical",65,"R",6711.0723,469.34583,69.8767217630854,22.6550379,6944.25290107143,236.165228928572
"S65_R_PJOR_S","Mézières VD, Praz Joret",65,"R",462.6104,131.24167,115.079041140266,10.1248852,797.729932142857,0
"S65_R_GROUG_S","Servion, Grange Rouge",65,"R",7282.049,936.0368,56.7457839721254,37.1308528,7515.22960107143,702.856198928572
"S65_R_AUBER_S","Servion, Clos de l'Auberge",65,"R",10106.867,3459.1904,109.696522089432,32.9294829,10340.0476010714,3226.00979892857
"S65_R_ESSER_S","Essertes, Le Pralet",65,"R",6530.4785,490.57385,50.9449368788611,29.2156573,6763.65910107143,257.393248928572
"S65_R_CASAR_S","Forel (Lavaux), Casard",65,"R",549.34814,216.38455,190.219178082192,10.0593607,799.324792142857,0
"S65_R_FOREL_P","Forel (Lavaux), Cornes de Cerf",65,"R",25790.832,9932.291,67.1820021586616,102.3503895,26024.0126010714,9699.11039892857
"S65_R_CONFR_O","Forel (Lavaux), Les Confréries",65,"R",1349.4762,754.1981,67.4682174736273,14.8035618,1582.65680107143,521.017498928572
"S65_R_PPEL_O","Forel (Lavaux), Pra Pélisson",65,"R",795.2759,258.5496,234.269334049409,11.1184744,1028.45650107143,25.3689989285716
"S65_R_SAV_O","Savigny, centre",65,"R",28777.734,9224.021,66.8902913925071,110.900913,29010.9146010714,8990.84039892857
"S65_R_ANCPO_O","Savigny, ancienne poste",65,"R",6603.192,1348.6721,54.6041358936484,22.9512555,6836.37260107143,1115.49149892857
"S65_R_PUBLO_O","Savigny, Publoz",65,"R",688.25995,160.72433,116.796159527326,8.6085672,993.896822142857,0
"S65_R_CLAIE_O","Savigny, Claie-aux-Moines",65,"R",15480.26,4742.8164,57.4419178082192,60.1933665,15713.4406010714,4509.63579892857
"S65_R_RAVES_O","Pully, Ravessoud",65,"R",317.43332,42.764595,46.1121917808219,7.1250685,741.029927142857,0
"S65_R_MTPLY_O","Pully, Monts-de-Pully",65,"R",658.7275,54.13448,34.6154794520548,11.4512329,1070.95422214286,0
"S65_R_3CHAS_O","Pully, Trois-Chasseurs",65,"R",2915.1855,316.01248,95.2383888203864,19.1539726,3148.36610107143,82.8318789285715
"S65_R_MBLES_O","Montblesson, Centenaire",65,"R",2544.9082,156.04366,66.8851425438596,19.0852172,2855.22574214286,0
"S65_R_ROVER_O","Lausanne, Rovéréaz",65,"R",1254.8508,121.86301,72.627929286008,12.5660636,1599.34899214286,0
"S65_R_FOYER_O","Foyer",65,"R",5363.405,2439.6714,191.75,25.4297657,5596.58560107143,2206.49079892857
"S65_R_SALA_Z","Sallaz",65,"R",0,127758.586,NA,14.4009634,0,127525.405398929
"S67_A_VVERT_B","Pully, Val-Vert",67,"A",16551.475,0,138.444255680612,164.8396687,16551.4754200588,0
"S67_A_CHNAU_E","Pully, Chenaulaz",67,"A",76.73088,55.616844,111.774426508071,12.9156934,76.7313000588235,55.6164239411765
"S67_A_GCHAM_E","Belmont-s-L., Grands-Champs",67,"A",1013.15295,1427.7977,57.2515923566879,35.3740442,1013.15337005882,1427.79727994118
"S67_A_BELMT_E","Belmont-s-L., Centre",67,"A",656.8387,1325.5781,61.3020590108257,25.7346072,656.839120058824,1325.57767994118
"S67_A_BLESS_E","Belmont-s-L., Blessoney",67,"A",648.56995,1143.97,68.0494587136489,22.9949055,648.570370058824,1143.96957994118
"S67_A_LANDA_E","Lutry, Landar",67,"A",558.34235,728.0587,89.7306304393972,24.7257482,558.342770058824,728.058279941176
"S67_A_ECHER_E","Lutry, Echerins",67,"A",54.038857,304.4258,53.6265648207087,11.9953301,54.0392770588235,304.425379941176
"S67_A_CROIX_S","Lutry, Croix/Lutry",67,"A",1327.9417,4103.0264,78.6646846464217,55.1493741,1327.94212005882,4103.02597994118
"S67_A_SAPEL_E","Lutry, Sapelle",67,"A",465.3242,1583.2734,48.3385007432576,16.8842642,465.324620058824,1583.27297994118
"S67_A_JDILL_E","Lutry, Jordillon",67,"A",580.46533,1599.8159,42.2767041834785,15.9294967,580.465750058824,1599.81547994118
"S67_A_FORNI_E","Villette (Lavaux), Pra Forni",67,"A",1833.9927,2335.5955,82.4052676295667,20.5674241,1833.99312005882,2335.59507994118
"S67_A_GRAVX_E","Grandvaux, Pra Grana",67,"A",1976.4905,1705.2767,84.6593033135089,66.7449023,1976.49092005882,1705.27627994118
"S67_A_GENE_S","Grandvaux, Genevrey",67,"A",772.27246,407.2619,79.6591056383668,18.7759133,772.272880058824,407.261479941177
"S67_A_GVG_S","Grandvaux, gare sud",67,"A",5402.106,1980.4019,85.5452421410365,54.2164614,5402.10642005882,1980.40147994118
"S67_A_CNAX_E","Grandvaux, Chenaux",67,"A",379.3986,135.1499,172.065420560748,14.8209431,379.399020058824,135.149479941176
"S67_A_MOUN_S","Riex, Mouniaz",67,"A",1603.1501,1355.5676,62.1045251752709,53.2880204,1603.15052005882,1355.56717994118
"S67_A_COLO_O","Cully, Colombaires",67,"A",22.225185,1089.5024,53.287369640788,14.2938177,22.2256050588235,1089.50197994118
"S67_A_CUYG_B","Cully, gare",67,"A",0,12642.211,NA,20.6584009,0,12642.2105799412
"S67_R_CUYG_B","Cully, gare",67,"R",18001.475,0,76.3368711526215,1069.1097432,18001.4749422059,0
"S67_R_COLO_E","Cully, Colombaires",67,"R",486.69495,341.4289,72.9755994058986,10.7822118,486.694892205882,341.428957794118
"S67_R_MOUN_N","Riex, Mouniaz",67,"R",1269.6051,3440.561,129.130600976853,34.9929981,1269.60504220588,3440.56105779412
"S67_R_CNAX_O","Grandvaux, Chenaux",67,"R",345.16675,1111.077,118.456147893379,23.2408155,345.166692205882,1111.07705779412
"S67_R_GVG_N","Grandvaux, gare sud",67,"R",4670.595,5503.755,91.1042020373514,56.8239467,4670.59494220588,5503.75505779412
"S67_R_GENE_N","Grandvaux, Genevrey",67,"R",652.47595,1947.5331,80.3348896434635,28.4783531,652.475892205882,1947.53315779412
"S67_R_GRAVX_O","Grandvaux, Pra Grana",67,"R",1664.568,3365.8318,48.9802673456397,27.9219015,1664.56794220588,3365.83185779412
"S67_R_FORNI_O","Villette (Lavaux), Pra Forni",67,"R",2464.7861,2596.541,54.2366298811545,36.3914704,2464.78604220588,2596.54105779412
"S67_R_JDILL_O","Lutry, Jordillon",67,"R",1722.8438,950.41437,53.3514431239389,17.1156621,1722.84374220588,950.414427794118
"S67_R_SAPEL_O","Lutry, Sapelle",67,"R",2674.7466,485.2642,92.419779286927,18.4741087,2674.74654220588,485.264257794118
"S67_R_CROIX_O","Lutry, Croix/Lutry",67,"R",4606.657,1854.0223,30.668576278379,39.3427419,4606.65694220588,1854.02235779412
"S67_R_ECHER_O","Lutry, Echerins",67,"R",86.12155,43.804527,96.6764269043072,7.5692765,86.1214922058824,43.8045847941176
"S67_R_LANDA_O","Lutry, Landar",67,"R",446.08557,622.265,58.4258119295266,15.6539359,446.085512205882,622.265057794118
"S67_R_BLESS_O","Belmont-s-L., Blessoney",67,"R",731.83826,625.94653,65.508067940552,17.2432605,731.838202205882,625.946587794118
"S67_R_BELMT_O","Belmont-s-L., Centre",67,"R",1033.2051,587.89136,49.5347060072172,19.3518047,1033.20504220588,587.891417794118
"S67_R_GCHAM_O","Belmont-s-L., Grands-Champs",67,"R",787.16626,634.17267,94.3771501380336,19.6478455,787.166202205882,634.172727794118
"S67_R_CHNAU_O","Pully, Chenaulaz",67,"R",30.253399,36.605667,86.0784939374601,11.7636441,30.2533412058824,36.6057247941175
"S67_R_VVERT_B","Pully, Val-Vert",67,"R",0,17527.168,NA,15.4022548,0,17527.1680577941
"S68_A_LYGAR_C","Lutry, gare",68,"A",5272.18,6.3213444,130.315892740353,958.5346556,5356.57162908571,6.3213444
"S68_A_CHAMP_N","Les Champs",68,"A",18181.66,1823.4204,65.5516873889876,49.3233689,18266.0516290857,1739.02877091429
"S68_A_ORZEN_N","Orzens",68,"A",911.7954,1514.4529,30.867511247928,10.8931912,996.187029085714,1430.06127091429
"S68_A_WLIAM_N","Avenue William",68,"A",1194.802,3935.5857,36.4878597654862,16.1157945,1279.19362908571,3851.19407091429
"S68_A_COLLI_N","Colline",68,"A",617.27515,2565.419,70.0899727713981,13.7317304,701.666779085714,2481.02737091429
"S68_A_CONVE_N","La Conversion, Gare",68,"A",16562.324,3607.5488,79.363981042654,49.483722,16646.7156290857,3523.15717091429
"S68_A_CDESO_E","Corsy-Dessous",68,"A",867.38617,2517.592,77.0152879829343,24.5985782,951.777799085714,2433.20037091429
"S68_A_MARIO_E","Marionnettes",68,"A",907.4868,7664.7227,62.2468286899822,23.1603461,991.878429085714,7580.33107091429
"S68_A_PONFI_E","Ponfilet",68,"A",754.3607,4644.092,132.126022525193,21.2742146,838.752329085714,4559.70037091429
"S68_A_BRULE_O","Brûlées",68,"A",1125.9973,6529.29,55.6224756474222,18.856313,1210.38892908571,6444.89837091429
"S68_A_CDESU_N","Corsy-Dessus",68,"A",1013.25104,8035.7188,137.372621313035,24.9979805,1097.64266908571,7951.32717091429
"S68_A_LANDA_E","Lutry, Landar",68,"A",1382.0513,2427.4211,100.232591358172,24.8559705,1466.44292908571,2343.02947091429
"S68_A_ECHER_E","Lutry, Echerins",68,"A",485.27017,982.8192,32.304021894336,9.4337579,569.661799085714,898.427570914286
"S68_A_CROIX_S","Lutry, Croix/Lutry",68,"A",555.5318,4717.0425,30.0843592330979,20.0911471,639.923429085714,4632.65087091429
"S68_A_CROIX_T","Lutry, Croix/Lutry",68,"A",0,1222.891,NA,11.717833,0,1138.49937091429
"S68_R_CROIX_T","Lutry, Croix/Lutry",68,"R",1723.2925,0,45.0422417398578,413.4792627,1787.488603,0
"S68_R_ECHER_O","Lutry, Echerins",68,"R",1141.6841,1112.2571,133.466409266409,6.5939034,1205.880203,1048.060997
"S68_R_LANDA_P","Lutry, Landar",68,"R",2099.0142,1712.2968,184.912707609116,12.7117117,2163.210303,1648.100697
"S68_R_CDESU_S","Corsy-Dessus",68,"R",3598.6738,1298.2036,62.7350592478104,24.1535986,3662.869903,1234.007497
"S68_R_BRULE_E","Brûlées",68,"R",4715.1387,1406.9131,126.153469177199,42.3249614,4779.334803,1342.716997
"S68_R_PONFI_O","Ponfilet",68,"R",3896.7913,1318.5345,59.3986591026302,14.3791591,3960.987403,1254.338397
"S68_R_MARIO_O","Marionnettes",68,"R",3624.1965,2204.948,96.6716456348184,18.7991233,3688.392603,2140.751897
"S68_R_CDESO_O","Corsy-Dessous",68,"R",1849.1614,1210.5957,119.130096078941,32.641128,1913.357503,1146.399597
"S68_R_CONVE_S","La Conversion, Gare",68,"R",3054.0093,9020.559,46.8718976215098,56.8465334,3118.205403,8956.362897
"S68_R_COLLI_S","Colline",68,"R",1335.3533,1216.729,29.7460378817163,9.202818,1399.549403,1152.532897
"S68_R_WLIAM_S","Avenue William",68,"R",1279.7708,1274.0532,30.2511915496586,10.0646824,1343.966903,1209.857097
"S68_R_ORZEN_S","Orzens",68,"R",1255.9786,1302.5985,68.4977089242854,10.2750225,1320.174703,1238.402397
"S68_R_CHAMP_S","Les Champs",68,"R",189.99675,4387.479,149.467065868263,30.2215877,254.192853,4323.282897
"S68_R_VOISD_E","Voisinand",68,"R",605.8032,2333.8318,88.1952662721893,33.1056307,669.999303,2269.635697
"S68_R_LYGAR_C","Lutry, gare",68,"R",3.883266,2371.2393,NA,13.3116371,3.883266,2307.043197
"S69_A_LPORT_B","Lutry, Port",69,"A",2854.9438,0,177.805832502493,1167.4384986,2824.440302,0
"S69_A_CHAMP_N","Les Champs",69,"A",2732.0396,215.34111,45.0521609538003,46.7163509,2701.536102,245.844608
"S69_A_LYGAR_E","Lutry, gare",69,"A",2685.7288,237.58731,84.0284175889919,26.453784,2655.225302,268.090808
"S69_A_SAVUI_N","Savuit-Place",69,"A",201.07323,1063.8862,52.0917248255234,17.277667,170.569732,1094.389698
"S69_A_BRELA_N","Brélaz",69,"A",207.32709,1916.5677,103.511812981845,16.6474695,176.823592,1947.071198
"S69_A_SAVOI_N","Savoie",69,"A",163.21939,1394.6428,47.1216047844505,14.2148719,132.715892,1425.146298
"S69_A_CROIX_O","Lutry, Croix/Lutry",69,"A",484.3899,2601.644,33.0676646706587,25.0072265,453.886402,2632.147498
"S69_A_ECHER_O","Lutry, Echerins",69,"A",25.094988,91.56191,122.589889521259,7.9976048,0,127.473918
"S69_A_LANDA_E","Lutry, Landar",69,"A",0,1344.5298,NA,15.7539337,0,1375.033298
"S69_R_LANDA_E","Lutry, Landar",69,"R",2081.261,0,136.531296795448,785.3115638,2144.33050961111,0
"S69_R_ECHER_E","Lutry, Echerins",69,"R",52.42374,134.52615,41.8122192273136,9.0155735,115.493249611111,71.4566403888889
"S69_R_CROIX_S","Lutry, Croix/Lutry",69,"R",2364.3394,570.3512,31.6656680647094,33.2545672,2427.40890961111,507.281690388889
"S69_R_SAVOI_S","Savoie",69,"R",1110.6569,78.42375,107.672160623314,14.6339125,1173.72640961111,15.3542403888889
"S69_R_BRELA_S","Brélaz",69,"R",705.74255,238.44754,43.2621330137807,17.4689841,768.812059611111,175.378030388889
"S69_R_GVESS_S","Gravesse",69,"R",167.9864,25.223743,40.8891551827442,9.5503295,268.901676222222,0
"S69_R_SAVUI_S","Savuit-Place",69,"R",239.39282,310.62372,92.2177950868784,18.832834,302.462329611111,247.554210388889
"S69_R_LYGAR_O","Lutry, gare",69,"R",118.29045,2316.5652,46.4017375674056,27.1518874,181.359959611111,2253.49569038889
"S69_R_CHAMP_S","Les Champs",69,"R",106.67377,2884.915,159.08726715999,31.4103715,169.743279611111,2821.84549038889
"S69_R_LPORT_B","Lutry, Port",69,"R",0,1522.9419,NA,14.344986,0,1459.87239038889
"S70_A_R-CFF_F","Renens-Gare",70,"A",1624735.5,0,86.7557081335825,246.7142305,1624733.40871429,0
"S70_A_EPNEX_F","Epenex",70,"A",168378.89,37440.254,77.2442591691009,34.1762615,168376.798714286,37442.3452857143
"S70_A_CROCH_F","Crochy",70,"A",197904.47,119331.34,78.7388409775283,39.3447744,197902.378714286,119333.431285714
"S70_A_CERIS_F","Cerisaie",70,"A",300852.06,131618.06,54.6489426970428,40.1416105,300849.968714286,131620.151285714
"S70_A_BASS_F","Bassenges",70,"A",100111.05,69298.02,94.3865234494426,32.9853573,100108.958714286,69300.1112857143
"S70_A_EPFL_L","EPFL",70,"A",1195531.1,717831.25,84.1724108070662,63.1584371,1195529.00871429,717833.341285714
"S70_A_SORGE_F","UNIL-Sorge",70,"A",674112.44,349677.2,75.5258322098932,43.5841759,674110.348714286,349679.291285714
"S70_A_MLINE_F","UNIL-Mouline",70,"A",369566.38,199436.84,71.7159069690243,38.5830551,369564.288714286,199438.931285714
"S70_A_CHBR_F","UNIL-Chamberonne",70,"A",506119.34,263519.06,75.0799071618037,39.317517,506117.248714286,263521.151285714
"S70_A_BNETT_F","Bourdonnette",70,"A",600659.25,161075.19,130.140051786639,45.0698566,600657.158714286,161077.281285714
"S70_A_MALEY_F","Malley",70,"A",746242.6,383231.44,66.1566072908036,54.3290937,746240.508714286,383233.531285714
"S70_A_PROV_F","Provence",70,"A",347658.9,175699.92,73.6239077318093,36.7562759,347656.808714286,175702.011285714
"S70_A_MTELY_F","Montelly",70,"A",285547.53,288972.62,113.063198873519,49.3700667,285545.438714286,288974.711285714
"S70_A_VIGIE_F","Vigie",70,"A",166900.14,693564.9,72.9646549402283,54.7801913,166898.048714286,693566.991285714
"S70_A_FLON_R","Lausanne-Flon",70,"A",0,3693565,NA,19.4457082,0,3693567.09128571
"S70_R_FLON_R","Lausanne-Flon",70,"R",3442583,0,81.1810814824243,241.5860128,3443623.34107143,0
"S70_R_VIGIE_R","Vigie",70,"R",633576.5,128167.625,116.160062258119,42.0119222,634616.841071429,127127.283928571
"S70_R_MTELY_R","Montelly",70,"R",342453.78,309802.03,62.8178135115381,46.4443673,343494.121071429,308761.688928571
"S70_R_PROV_R","Provence",70,"R",161861.56,261559.84,76.7753636800033,34.9087815,162901.901071429,260519.498928571
"S70_R_MALEY_R","Malley",70,"R",417315.6,683117.6,148.088429131559,48.0945672,418355.941071429,682077.258928571
"S70_R_BNETT_R","Bourdonnette",70,"R",202209.45,614553.44,77.5292743953294,74.8129223,203249.791071429,613513.098928571
"S70_R_CHBR_R","UNIL-Chamberonne",70,"R",253486.06,496170.8,76.0613274410073,45.0787531,254526.401071429,495130.458928571
"S70_R_MLINE_R","UNIL-Mouline",70,"R",217213.94,307430.8,75.7250302347888,43.8728842,218254.281071429,306390.458928571
"S70_R_SORGE_R","UNIL-Sorge",70,"R",323638.75,698708,100.35,37.291651,324679.091071429,697667.658928571
"S70_R_EPFL_R","EPFL",70,"R",719806.06,1179861.5,67.1055472201384,57.449555,720846.401071429,1178821.15892857
"S70_R_BASS_R","Bassenges",70,"R",67689.13,86852.02,68.4803450025368,34.5462628,68729.4710714286,85811.6789285714
"S70_R_CERIS_R","Cerisaie",70,"R",167004.58,292390.3,78.1649486627978,44.7265145,168044.921071429,291349.958928571
"S70_R_CROCH_R","Crochy",70,"R",121356.27,220284.16,85.6162290491457,39.417272,122396.611071429,219243.818928571
"S70_R_EPNEX_R","Epenex",70,"R",45965.715,200640.33,82.6891266393276,45.5216509,47006.0560714286,199599.988928571
"S70_R_R-CFF_F","Renens-Gare",70,"R",0,1665751.5,NA,19.8670267,0,1664711.15892857
"S72_A_OUC","Ouchy-Olympique",72,"A",2219359,0,120,20,2250761.80769231,0
"S72_A_JOR","Jordils",72,"A",461925,56509,60,20,493327.807692308,25106.1923076923
"S72_A_DEL","Délices",72,"A",1095973,135670,60,20,1127375.80769231,104267.192307692
"S72_A_GRA","Grancy",72,"A",673332,273402,60,20,704734.807692308,241999.192307692
"S72_A_CFF","Lausanne-Gare",72,"A",6391538,1139179,120,20,6422940.80769231,1107776.19230769
"S72_A_FLO","Lausanne-Flon",72,"A",2366157,4435935,120,20,2397559.80769231,4404532.19230769
"S72_A_RIP","Riponne-M.Béjart",72,"A",1447749,2194807,60,20,1479151.80769231,2163404.19230769
"S72_A_BES","Bessières",72,"A",736250,1362018,60,20,767652.807692308,1330615.19230769
"S72_A_OUR","Ours",72,"A",386207,1158174,120,20,417609.807692308,1126771.19230769
"S72_A_CHU","CHUV",72,"A",427689,1651003,120,20,459091.807692308,1619600.19230769
"S72_A_SAL","Sallaz",72,"A",536761,2294182,60,20,568163.807692308,2262779.19230769
"S72_A_FOU","Fourmi",72,"A",90715,625110,120,20,122117.807692308,593707.192307692
"S72_A_VEN","Vennes",72,"A",37526,533103,180,20,68928.8076923077,501700.192307692
"S72_A_CRO","Croisettes",72,"A",0,1828562,NA,20,0,1797159.19230769
"S72_R_CRO","Croisettes",72,"R",1541336,0,60,20,1559100.96153846,0
"S72_R_VEN","Vennes",72,"R",477000,43921,120,20,494764.961538462,26156.0384615385
"S72_R_FOU","Fourmi",72,"R",537583,94827,120,20,555347.961538462,77062.0384615385
"S72_R_SAL","Sallaz",72,"R",1782921,253515,120,20,1800685.96153846,235750.038461538
"S72_R_CHU","CHUV",72,"R",1371616,454497,60,20,1389380.96153846,436732.038461538
