"code_ligne_theo";"direction_voy_theo";"code_arret_theo";"libelle_arret_theo2";"sequence_theo";"montees";"descentes";"geom_arret"
33;"A";"CROSE_N";"Croset";13;83501,375;19233,86;c(6.56673717498779, 46.5345878601074)
33;"A";"PARC_N ";"Parc";14;49290,188;9312,631;c(6.56826591491699, 46.5367584228516)
33;"A";"SUCHF_N";"Suchet-Forêt";15;36814,664;28983,973;c(6.57024908065796, 46.5399131774902)
33;"A";"EPNEX_E";"Epenex";16;11597,931;16168,258;c(6.5753960609436, 46.5384254455566)
33;"A";"RCFFS_Y";"Renens-Gare sud";19;6908,732;123540,64;c(6.57798385620117, 46.537166595459)
33;"A";"RCFFS_E";"Renens-Gare sud";20;191993,05;108746,87;c(6.57969284057617, 46.5363159179688)
33;"A";"CENSU_E";"Censuy";21;44714,918;47425,082;c(6.58399295806885, 46.532283782959)
33;"A";"CDRY_N ";"Caudray";22;41031,133;43962,055;c(6.58506202697754, 46.5314788818359)
33;"A";"CHENE_E";"Chêne";23;29613,877;32176,38;c(6.58996105194092, 46.5291061401367)
33;"A";"LAC_E  ";"Rue du Lac";24;50303,918;47991,85;c(6.59179782867432, 46.5275001525879)
33;"A";"LONGE_E";"Longemalle";25;21360,762;29242,121;c(6.59670400619507, 46.5254783630371)
33;"A";"MLEYN_N";"Malley-Nord";28;67920,47;102248,45;c(6.60259008407593, 46.5249633789062)
33;"A";"GALIC_N";"Galicien";31;81468,35;64094,38;c(6.6019721031189, 46.5278625488281)
33;"A";"FLUM_N ";"Flumeaux";32;31418,98;17561,867;c(6.60134077072144, 46.5307121276855)
33;"A";"GVIGN_N";"Grand Vigne";33;24187,436;32537,758;c(6.60364723205566, 46.5316352844238)
33;"A";"PRY-C_N";"Prilly, Centre";34;76079,92;131948,88;c(6.60611486434937, 46.5356140136719)
33;"A";"CHASS_N";"Prilly-Chasseur";35;3466,3525;62888,656;c(6.60697603225708, 46.5397644042969)
33;"A";"CDRAI_S";"Coudraie";36;1202,0012;74094,13;c(6.609375, 46.5406112670898)
33;"A";"MGOUL_B";"Mont-Goulin";37;0;109237,8;c(6.61089515686035, 46.538444519043)
33;"R";"MGOUL_B";"Mont-Goulin";1;84084,45;0;c(6.61089515686035, 46.538444519043)
33;"R";"CDRAI_O";"Coudraie";2;49609,21;947,29504;c(6.60991716384888, 46.5401458740234)
33;"R";"CHASS_S";"Prilly-Chasseur";3;49399,29;3292,0342;c(6.60638284683228, 46.5384941101074)
33;"R";"PRY-C_S";"Prilly, Centre";4;97137,47;24758,855;c(6.60609006881714, 46.5355567932129)
33;"R";"GVIGN_S";"Grand Vigne";5;26224,35;17530,664;c(6.60394620895386, 46.5317115783691)
33;"R";"FLUM_S ";"Flumeaux";6;14568,984;23525,344;c(6.60076189041138, 46.5302658081055)
33;"R";"GALIC_M";"Galicien";7;73345,62;58274,656;c(6.60216999053955, 46.5277137756348)
33;"R";"MLEYO_O";"Malley-Ouest";11;94908,66;59668,17;c(6.60123491287231, 46.5241355895996)
33;"R";"LONGE_O";"Longemalle";12;19084,686;21069,514;c(6.59645414352417, 46.5256271362305)
33;"R";"LAC_O  ";"Rue du Lac";13;30332,96;48686,5;c(6.59266185760498, 46.5272560119629)
33;"R";"CHENE_O";"Chêne";14;35750,35;29009,072;c(6.59021091461182, 46.528938293457)
33;"R";"CDRY_S ";"Caudray";15;46176,516;40825,695;c(6.58624315261841, 46.5318222045898)
33;"R";"CENSU_O";"Censuy";16;51582,5;43348,605;c(6.58404493331909, 46.5323371887207)
33;"R";"RCFFS_O";"Renens-Gare sud";17;233014,62;175064,8;c(6.57936191558838, 46.5365905761719)
33;"R";"EPNEX_O";"Epenex";21;15913,678;13391,326;c(6.574951171875, 46.5385627746582)
33;"R";"SUCHF_S";"Suchet-Forêt";22;27667,736;40700,03;c(6.57099199295044, 46.5399017333984)
33;"R";"PARC_S ";"Parc";23;7695,2495;41511,906;c(6.56824398040771, 46.5365142822266)
33;"R";"CROSE_S";"Croset";24;23747,475;77934,82;c(6.56579399108887, 46.5348587036133)
33;"R";"PSPOR_S";"Place de Sport";25;8621,031;31747,367;c(6.56368684768677, 46.535327911377)
33;"R";"STAND_S";"Stand";26;9956,059;24913,031;c(6.56242704391479, 46.532657623291)
33;"R";"VEILL_S";"Veilloud";27;15395,582;23211,336;c(6.56435203552246, 46.5312843322754)
33;"R";"PONTE_S";"Pontet";28;27665,5;14746,134;c(6.56597709655762, 46.5299491882324)
33;"R";"VLARS_S";"Villars";29;6479,375;84260,21;c(6.56089019775391, 46.5293617248535)
33;"R";"PERET_O";"Perrettes";30;1497,4204;19242,03;c(6.55830907821655, 46.5261573791504)
33;"R";"ENJAL_S";"En Enjalin";31;2385,6753;19457,098;c(6.55685806274414, 46.5240325927734)
33;"R";"RENGE_S";"Renges";32;1474,3969;9486,101;c(6.55444383621216, 46.5226097106934)
33;"R";"MTNY_S ";"Montaney";33;852,5187;22103,354;c(6.55251598358154, 46.5186195373535)
33;"R";"CHPCU_S";"Champs-Courbes";34;1167,0139;33467,656;c(6.55003786087036, 46.516357421875)
33;"R";"VENON_S";"Venoge nord";36;381,64972;35374,652;c(6.54556894302368, 46.5139198303223)
33;"R";"VENON_N";"Venoge nord";37;0;18572,104;c(6.5458550453186, 46.513988494873)
36;"A";"RCFFN_G";"Renens-Gare nord";1;122960,42;0;c(6.57955980300903, 46.5381240844727)
36;"A";"JURA_N ";"Jura";2;2528,331;5863,8164;c(6.57337188720703, 46.5419158935547)
36;"A";"ZING_N ";"Zinguerie";3;5998,735;17457,004;c(6.57108116149902, 46.5441207885742)
36;"A";"MARCO_N";"Marcolet";4;5135,4336;30089,744;c(6.57492113113403, 46.5469398498535)
36;"A";"MONGE_O";"Mongevon";5;1502,8997;20760,723;c(6.57333087921143, 46.5485038757324)
36;"A";"FELE_N ";"Feleire";6;533,0356;4933,8804;c(6.56973314285278, 46.550910949707)
36;"A";"MMM_C  ";"Closalet";7;0;59553,656;c(6.56952095031738, 46.5535469055176)
36;"R";"MMM_C  ";"Closalet";1;62297,062;0;c(6.56952095031738, 46.5535469055176)
36;"R";"FELE_S ";"Feleire";2;2831,8174;505,26813;c(6.57004117965698, 46.5503845214844)
36;"R";"MONGE_E";"Mongevon";4;20521,79;1551,8839;c(6.57370090484619, 46.548225402832)
36;"R";"MARCO_S";"Marcolet";5;30528,762;5896,2285;c(6.57450723648071, 46.5467185974121)
36;"R";"ZING_E ";"Zinguerie";6;16155,835;7273,7285;c(6.5709490776062, 46.5434188842773)
36;"R";"JURA_S ";"Jura";7;1670,3328;1604,0887;c(6.57338619232178, 46.5410537719727)
38;"A";"RCFFN_E";"Renens-Gare nord";1;59874,777;35,199997;c(6.57944297790527, 46.5380935668945)
38;"A";"1-AOU_E";"1er Août";2;51651,54;14101,094;c(6.58207178115845, 46.5367126464844)
38;"A";"AVNIR_O";"Avenir";3;27105,88;4412,8457;c(6.58346700668335, 46.5383338928223)
38;"A";"R-14A_N";"Renens-14 Avril";6;13780,9;1545,4021;c(6.57971286773682, 46.5407524108887)
38;"A";"INDUS_E";"Industrie";8;7489,1357;3158,4062;c(6.58119821548462, 46.5408592224121)
38;"A";"1-MAI_N";"1er Mai";9;6032,944;7107,242;c(6.58345508575439, 46.5407447814941)
38;"A";"SAUGI_E";"Saugiaz";10;10753,236;16522,404;c(6.58647584915161, 46.5401611328125)
38;"A";"BORJO_E";"Borjod";11;16490,002;28725,559;c(6.58900022506714, 46.5396957397461)
38;"A";"FLIEU_E";"Follieu";12;1297,4014;20785,9;c(6.5929388999939, 46.5395736694336)
38;"A";"BDESS_N";"Bourg-Dessus";13;2237,607;56229,75;c(6.59458780288696, 46.5382804870605)
38;"A";"PRY_D  ";"Prilly, Eglise";15;0;77815,21;c(6.59877490997314, 46.5390205383301)
38;"R";"PRY_D  ";"Prilly, Eglise";1;80915,03;0;c(6.59877490997314, 46.5390205383301)
38;"R";"BDESS_S";"Bourg-Dessus";3;44208,344;3684,9028;c(6.5945611000061, 46.5383682250977)
38;"R";"FLIEU_O";"Follieu";4;14004,804;2508,4058;c(6.59292411804199, 46.5397071838379)
38;"R";"BORJO_O";"Borjod";5;18822,258;12872,24;c(6.58832597732544, 46.5394401550293)
38;"R";"SAUGI_O";"Saugiaz";6;10593,826;7280,2334;c(6.58655595779419, 46.5400352478027)
38;"R";"1-MAI_S";"1er Mai";7;6185,792;7008,038;c(6.58344221115112, 46.5407791137695)
38;"R";"INDUS_O";"Industrie";9;5423,5938;10204,531;c(6.58061695098877, 46.5413513183594)
38;"R";"R-14A_S";"Renens-14 Avril";11;5818,791;25505,824;c(6.57934999465942, 46.5390396118164)
38;"R";"RCFFN_E";"Renens-Gare nord";12;0;83182,75;c(6.57944297790527, 46.5380935668945)
41;"A";"MONTO_E";"Montolieu";1;87849,53;0;c(6.64404296875, 46.5431518554688)
41;"A";"CIGAL_E";"Cigale";2;213090,97;10817,105;c(6.64728689193726, 46.543327331543)
41;"A";"ABEIL_S";"Abeilles";3;113273,69;13558,771;c(6.64776515960693, 46.5409660339355)
41;"A";"BOISS_D";"Boissonnet";4;139126,16;24400,896;c(6.64636421203613, 46.5386810302734)
41;"A";"PBERT_S";"Praz-Berthoud";5;16911,703;7711,009;c(6.64790105819702, 46.5369720458984)
41;"A";"SALA_A ";"Sallaz";6;16671,799;14617,8;c(6.64670181274414, 46.5325126647949)
41;"A";"ST-ET_E";"St-Etienne";7;453,79993;533,79987;c(6.64958810806274, 46.5348167419434)
41;"A";"VALMT_E";"Valmont";8;907,6;4391,6006;c(6.65548801422119, 46.5351982116699)
41;"A";"FOYER_E";"Foyer";9;475,79993;2873,0005;c(6.65982818603516, 46.5334281921387)
41;"A";"BOVRE_N";"Boveresses";10;944,2;15355,002;c(6.6641092300415, 46.5357704162598)
41;"A";"PSECH_B";"Praz-Séchaud";11;0;17322,8;c(6.66701698303223, 46.5375442504883)
41;"R";"PSECH_B";"Praz-Séchaud";1;18626,363;0;c(6.66701698303223, 46.5375442504883)
41;"R";"BOVRE_S";"Boveresses";2;14119,663;1359,8628;c(6.66292190551758, 46.5349349975586)
41;"R";"FOYER_O";"Foyer";3;2836,713;259,11258;c(6.65968322753906, 46.5335655212402)
41;"R";"VALMT_O";"Valmont";4;5339,5117;376,61264;c(6.65536880493164, 46.5353164672852)
41;"R";"ST-ET_O";"St-Etienne";5;256,16266;554,2125;c(6.64849805831909, 46.5344657897949)
41;"R";"SALA_B ";"Sallaz";6;423,71265;3268,3127;c(6.64670181274414, 46.5325126647949)
41;"R";"PBERT_O";"Praz-Berthoud";7;8947,281;51717,242;c(6.64755821228027, 46.5372581481934)
41;"R";"BOISS_M";"Boissonnet";8;29783,033;156018,31;c(6.64633178710938, 46.5390853881836)
41;"R";"ABEIL_N";"Abeilles";9;9820,566;143525,7;c(6.64823007583618, 46.5412673950195)
41;"R";"CIGAL_O";"Cigale";10;12470,92;269570,1;c(6.64709091186523, 46.5433387756348)
41;"R";"MONTO_E";"Montolieu";11;0;71961,88;c(6.64404296875, 46.5431518554688)
42;"A";"SALA_D ";"Sallaz";1;125738,41;0;c(6.64697980880737, 46.5331535339355)
42;"A";"CROND_S";"Champ Rond";2;2436,157;2682,69;c(6.65025615692139, 46.5319442749023)
42;"A";"DEVIN_E";"Devin";3;10983,0625;48593,28;c(6.65206813812256, 46.5301475524902)
42;"A";"PCHLY_P";"Pont de Chailly";4;57408,113;32364,324;c(6.65201711654663, 46.5265121459961)
42;"A";"ROZAV_N";"Rozavère";5;4178,912;41279,52;c(6.65541076660156, 46.5288047790527)
42;"A";"L-CHA_N";"Les Chavannes";6;2036,3226;33097,277;c(6.65820121765137, 46.530574798584)
42;"A";"CRAIV_N";"Craivavers";7;2877,426;11833,184;c(6.65918111801147, 46.531322479248)
42;"A";"FOYER_B";"Foyer";8;0;16628,178;c(6.66038608551025, 46.5326957702637)
42;"R";"FOYER_B";"Foyer";1;12769,643;0;c(6.66038608551025, 46.5326957702637)
42;"R";"CRAIV_S";"Craivavers";2;9008,035;498,39948;c(6.65919303894043, 46.5313911437988)
42;"R";"L-CHA_S";"Les Chavannes";3;15724,206;4650,3125;c(6.65716314315796, 46.5302276611328)
42;"R";"ROZAV_S";"Rozavère";4;16688,363;2235,5557;c(6.65556478500366, 46.5289840698242)
42;"R";"PCHLY_B";"Pont de Chailly";5;62947,65;28875,395;c(6.65201711654663, 46.5265121459961)
42;"R";"DEVIN_O";"Devin";6;47430,703;29312,031;c(6.65213298797607, 46.5301551818848)
42;"R";"CROND_N";"Champ Rond";7;3775,069;1776,5208;c(6.65021800994873, 46.5318717956543)
